RowID,stratum,lcode,sdate,utm_e,utm_n,snag
160786,BWC-S,D34.RS,9/4/2012,732250,4445050,0
160787,BWC-S,F312A.RS,8/21/2013,722200,4438299,0
160925,MCB-U,D7.RS,6/17/2013,749100,4466750,1
160953,SCB,D16.RS,9/16/2009,736670,4312635,0
160975,SCB,D12.RS,10/17/2003,702320,4309635,0
161015,MCB-U,D7.RS,8/8/2005,745200,4457600,1
161035,BWC-S,D13.RS,6/27/2000,733520,4310685,1
161047,MCB-U,B22A.RS,6/17/1998,717070,4311185,1
161092,MCB-U,D6.RS,9/12/2003,711370,4305135,0
161107,BWC-S,F2A.RS,6/22/2017,721120,4314535,1
161173,BWC-S,F32A.RS,10/28/2011,739270,4309435,1
161243,BWC-S,D24.RS,9/23/2004,783400,4499900,0
161245,MCB-U,D2.RS,6/16/2016,781450,4494400,0
161247,MCB-U,D1.RS,6/17/2015,782600,4498750,0
161287,BWC-S,D29.RS,10/18/2012,760050,4482100,0
161288,BWC-S,D30.RS,9/8/1995,751100,4469500,0
161289,SCB,D9.RS,9/13/2005,707570,4305985,1
161410,SCB,I113.0T,7/10/2003,743494,4454903,1
161569,MCB-U,D4.RS,9/12/2008,821245,4106140,0
161594,SCB,D15.RS,6/21/2007,717020,4310285,1
161737,BWC-S,D32.RS,8/7/2015,729900,4445600,1
161783,SCB,C14A.RS,9/8/2015,749850,4467200,0
161851,MCB-U,D16.RS,10/19/1995,717600,4432250,1
161922,MCB-U,D17.RS,10/19/1995,712450,4429900,1
161949,SCB,D19.RS,7/22/2015,739650,4449650,1
161963,MCB-U,D11.RS,9/17/1997,719400,4437650,1
161983,MCB-W,M227.3W,10/28/2002,713145,4304994,0
162070,MCB-U,D6.RS,8/27/1998,744720,4306985,1
162090,SCB,D14.RS,10/23/2006,732920,4312585,1
162137,MCB-U,D2.RS,6/21/2007,749500,4467100,0
162179,MCB-U,D3.RS,9/18/2013,724820,4315035,1
162249,SCB,D21.RS,10/23/1997,768000,4491300,0
162314,BWC-S,D17.RS,10/23/2006,736470,4312285,1
162354,SCB,C105A.RS,9/13/2006,816145,4143590,1
162391,BWC-S,D20.RS,9/12/2012,707670,4305685,0
162405,MCB-U,M070.2A,10/3/2016,809550,4155709,1
162425,MCB-U,D2.RS,10/14/1994,701170,4315335,0
162481,MCB-U,D4.RS,9/13/2006,715770,4309485,0
162512,MCB-U,D6.RS,8/14/2017,749100,4465250,0
162667,BWC-S,D2.RS,7/29/1999,731950,4443800,0
162668,BWC-S,D15.RS,10/24/2014,737170,4309935,0
162780,MCB-W,M219.5E,10/25/2006,720516,4315210,1
162806,BWC-S,F129A.RS,9/2/2011,756600,4476050,0
162853,SCB,D20.RS,8/17/2000,718120,4311385,0
162870,BWC-S,D18.RS,7/19/2016,735520,4312635,0
163066,MCB-U,D7.RS,8/27/2014,809745,4135190,1
163076,MCB-U,D6.RS,8/31/2016,745600,4459750,0
163081,BWC-S,D21.RS,6/23/2003,724250,4441400,0
163082,BWC-S,D20.RS,10/16/2013,742770,4306435,1
163207,BWC-S,F42A.RS,9/6/2007,720820,4314185,1
163251,BWC-S,F28A.RS,10/15/2007,734370,4310785,1
163345,MCB-U,D8.RS,8/1/2012,705620,4306785,0
163361,MCB-W,M069.9W,8/29/1997,809736,4155224,1
163384,SCB,D14.RS,8/27/2014,810595,4129140,0
163394,BWC-S,D13.RS,6/22/1993,725525,4444375,0
163405,BWC-S,D29.RS,10/13/2011,759250,4478700,0
163406,SCB,D17.RS,10/13/2009,739000,4449550,1
163476,BWC-S,F278A.RS,6/29/2007,759500,4481700,1
163518,MCB-U,D33.RS,10/2/2003,722500,4440100,1
163545,SCB,D12.RS,10/3/2005,715200,4430950,1
163594,MCB-U,D10.RS,8/25/1999,743850,4456250,1
163622,SCB,D14.RS,9/18/2007,715120,4305685,0
163670,MCB-W,M235.0W,7/14/2016,703215,4309782,0
163681,MCB-U,D30.RS,6/21/2007,749050,4464400,0
163684,MCB-U,M070.2A,6/15/2003,809550,4155709,0
163685,BWC-S,F33A.RS,8/4/2014,775450,4494300,0
163825,BWC-S,D26.RS,10/6/2015,759500,4481800,0
163993,BWC-S,D20.RS,6/20/2008,719950,4436150,1
164001,MCB-U,D7.RS,9/12/2002,712350,4429250,0
164018,MCB-U,D1.RS,9/3/1997,702620,4312135,0
164078,BWC-S,D15.RS,7/7/2016,726920,4313835,0
164141,SCB,C29A.RS,9/24/2012,749300,4466350,0
164156,BWC-S,F50A.RS,8/29/2008,755900,4475150,1
164210,MCB-U,D7.RS,10/3/2005,721820,4314935,1
164301,MCB-U,D2.RS,9/23/1999,719420,4313635,1
164324,SCB,D13.RS,9/20/2010,743600,4455650,1
164332,MCB-U,D3.RS,7/9/2007,729500,4446700,0
164354,BWC-S,D15.RS,7/24/2000,742070,4307735,0
164355,MCB-U,D2.RS,8/25/1999,809345,4156690,1
164375,SCB,D11.RS,6/19/2017,704120,4310135,1
164434,SCB,D12.RS,7/18/2008,820545,4114090,1
164460,TRI,BM00.7S,10/21/2005,808309,4164557,1
164519,SCB,D14.RS,10/16/2001,716620,4307785,0
164541,SCB,I113.0T,7/12/1996,743494,4454903,1
164593,IMP-S,D24.RS,9/17/2013,746020,4305435,0
164648,MCB-U,D7.RS,10/19/1999,750600,4469650,0
164664,BWC-S,D26.RS,9/17/2014,760700,4481100,0
164691,SCB,D10.RS,9/30/1993,743550,4454000,1
164711,MCB-U,D13.RS,8/31/1995,731150,4447600,0
164717,MCB-U,D4.RS,10/23/2008,814145,4123490,0
164755,SCB,D17.RS,9/22/2015,743350,4453150,0
164817,IMP-S,H10A.RS,10/15/2002,745620,4306085,0
164853,BWC-S,D15.RS,7/14/2017,729420,4313285,0
164854,SCB,D20.RS,8/16/1996,750150,4467400,1
164871,BWC-S,F39A.RS,7/14/1994,741720,4307935,0
164907,SCB,D14.RS,10/14/2011,749500,4466700,0
164995,BWC-S,D33.RS,9/13/1999,731400,4444900,0
164996,MCB-U,D5.RS,8/17/1998,710620,4305035,1
165077,SCB,D10.RS,7/13/2004,816795,4138840,1
165081,BWC-S,D17.RS,9/24/2004,736120,4312385,1
165127,BWC-S,F31A.RS,9/18/1997,734220,4310735,1
165156,SCB,D9.RS,8/8/2013,720920,4315535,1
165247,BWC-S,F64A.RS,8/12/2013,759550,4481950,0
165396,SCB,D8.RS,9/13/2004,817495,4142790,1
165427,BWC-S,F187A.RS,6/23/2003,722100,4438100,1
165479,BWC-S,D21.RS,10/27/2000,719450,4433450,0
165480,BWC-S,D32.RS,9/13/1999,731500,4444950,0
165481,BWC-S,D34.RS,7/30/1996,720000,4433800,0
165555,BWC-S,D17.RS,9/30/2003,734800,4445450,1
165613,BWC-S,D24.RS,6/21/2000,719150,4433100,1
165645,IMP-S,D21.RS,6/15/2016,743920,4306635,0
165747,MCB-U,D35.RS,9/22/2010,732250,4448150,0
165763,MCB-U,D31.RS,8/14/2006,734300,4448200,1
165821,BWC-S,D20.RS,9/10/2003,707520,4305785,0
165822,SCB,D11.RS,9/25/1997,706570,4306985,0
166091,SCB,D12.RS,8/8/2007,742550,4452800,0
166138,BWC-S,D15.RS,6/18/2013,727370,4313735,0
166144,MCB-U,D5.RS,6/23/2010,728770,4314335,0
166164,MCB-U,D4.RS,7/13/2007,821545,4110890,0
166224,BWC-S,F143A.RS,10/7/1996,781950,4493900,1
166227,SCB,I113.0T,8/15/2003,743494,4454903,1
166304,MCB-U,D10.RS,10/3/2012,728150,4446550,0
166401,MCB-W,M232.7E,9/10/2008,706062,4307454,0
166464,BWC-S,F11A.RS,6/24/2004,739720,4309185,0
166550,BWC-S,D35.RS,8/7/1998,719900,4437600,1
166599,MCB-U,D3.RS,6/18/2010,743850,4456200,1
166710,SCB,C28A.RS,9/29/2005,767200,4490850,1
166718,BWC-S,F38A.RS,9/8/1994,759600,4482250,0
166797,MCB-U,D7.RS,8/20/2012,749150,4466550,0
166808,BWC-S,D27.RS,10/18/2012,783450,4498950,0
166809,SCB,D13.RS,10/11/2013,715820,4308485,1
166835,SCB,D17.RS,7/21/2010,713220,4305185,1
166848,SCB,D35.RS,8/2/2006,741200,4450700,1
166869,MCB-U,D16.RS,8/25/1995,712350,4428300,1
166889,BWC-S,D20.RS,7/1/2010,727450,4445450,1
166892,MCB-U,D6.RS,7/1/1998,706770,4305785,1
166901,MCB-U,M070.2A,7/9/2008,809550,4155709,1
166906,MCB-U,D6.RS,9/6/2002,706670,4305935,0
166937,SCB,D6.RS,8/17/2001,715150,4430850,1
166991,MCB-U,D3.RS,7/5/2016,767300,4490600,0
166997,BWC-S,F322A.RS,10/19/2017,720350,4437500,0
167035,SCB,D11.RS,10/14/1994,739550,4449550,1
167139,SCB,C4A.RS,10/17/2003,704020,4310185,0
167157,SCB,D7.RS,9/11/2001,716370,4308035,0
167193,MCB-U,D5.RS,9/23/1999,720620,4316235,1
167226,SCB,D15.RS,7/9/2014,818995,4116740,0
167306,SCB,D18.RS,6/15/2017,743600,4455600,0
167325,SCB,D6.RS,8/14/2003,777300,4494400,1
167362,MCB-U,D8.RS,6/27/2017,712570,4305685,1
167422,BWC-S,D20.RS,10/24/2006,722300,4438300,1
167467,BWC-S,D34.RS,9/24/1998,721850,4436900,0
167468,BWC-S,D36.RS,7/25/1997,713100,4429800,0
167469,BWC-S,D6.RS,7/29/1999,761850,4479600,0
167472,BWC-S,D33.RS,9/6/2011,720650,4437650,0
167480,MCB-U,D5.RS,9/19/2012,757250,4477550,0
167525,BWC-S,D28.RS,9/22/2008,724450,4440250,0
167557,SCB,D17.RS,9/17/1997,716900,4431550,1
167588,BWC-S,D29.RS,9/16/2009,747100,4459950,0
167634,BWC-S,F206A.RS,8/14/2000,721650,4438150,1
167686,SCB,D18.RS,7/9/2001,741500,4452500,0
167738,MCB-W,M232.9E,8/28/2001,705804,4307765,0
167869,SCB,D12.RS,8/17/1998,716620,4308985,1
167901,SCB,D14.RS,10/12/1999,716470,4307535,1
167952,SCB,D15.RS,10/17/2017,816945,4118290,0
167975,BWC-S,D20.RS,10/4/2004,733520,4310685,0
167976,MCB-U,D34.RS,8/14/2003,782750,4499800,0
168037,IMP-S,D22.RS,10/22/2014,745620,4306085,1
168068,MCB-U,D1.RS,10/14/1994,700320,4319635,0
168249,MCB-U,D6.RS,10/20/1994,783650,4501100,0
168289,MCB-U,D12.RS,8/28/1997,740000,4453100,0
168485,SCB,D16.RS,10/28/2002,714820,4308385,1
168521,IMP-S,D24.RS,8/7/1997,746520,4305185,1
168547,IMP-S,D23.RS,8/11/1994,744470,4305985,0
168685,MCB-U,D2.RS,8/15/2001,740150,4453400,0
168713,MCB-U,D33.RS,8/15/2007,732950,4448400,0
168755,MCB-U,D3.RS,10/16/2003,744220,4307435,0
168851,SCB,D8.RS,10/27/1994,810295,4129690,0
168852,SCB,D9.RS,9/27/2011,722220,4315735,1
168879,TRI,HD00.9M,8/23/2005,808024,4127458,1
168932,MCB-U,D5.RS,7/10/1997,742920,4308735,1
169060,BWC-S,D31.RS,10/13/2011,751400,4472850,0
169061,BWC-S,D12.RS,7/15/2010,738970,4309435,1
169087,BWC-S,D16.RS,8/22/1997,727470,4313685,1
169131,SCB,D11.RS,7/1/1999,810595,4129740,1
169297,BWC-S,F180A.RS,7/14/1995,721950,4437950,1
169343,SCB,D9.RS,8/11/2011,807745,4168890,1
169349,SCB,D9.RS,10/22/1998,807545,4167740,0
169350,BWC-S,F244A.RS,10/1/2007,712700,4428200,1
169567,SCB,D9.RS,6/19/2012,815995,4144440,1
169570,SCB,D12.RS,7/26/2013,818745,4116690,0
169596,BWC-S,D28.RS,10/16/2009,783800,4499150,0
169597,IMP-S,D21.RS,10/1/2007,744720,4306385,1
169735,MCB-U,D10.RS,10/16/2014,738150,4450150,0
169796,SCB,D12.RS,9/25/1997,706970,4306685,1
169866,MCB-U,D4.RS,6/27/2013,716220,4310385,1
169903,BWC-S,D17.RS,8/19/2005,736470,4312285,1
169904,MCB-U,D5.RS,9/19/2013,758800,4478950,0
169933,BWC-S,D16.RS,6/16/2014,726970,4313835,0
169934,BWC-S,F4A.RS,10/7/2016,729470,4313235,1
169976,BWC-S,F299A.RS,10/23/2012,722150,4438150,1
170051,BWC-S,D20.RS,8/11/2008,721170,4314485,1
170052,BWC-S,F369A.R,8/8/2006,722400,4438550,1
170109,SCB,D18.RS,9/23/2013,741750,4452650,1
170192,TRI,HD00.9M,9/10/2004,808024,4127458,1
170209,SCB,D11.RS,7/22/2011,716620,4307785,1
170220,MCB-U,D6.RS,6/19/2012,704920,4308235,1
170259,BWC-S,D16.RS,8/18/2009,783250,4498200,0
170260,SCB,D12.RS,8/22/2005,822745,4105590,0
170261,SCB,D19.RS,10/15/2014,743800,4454300,0
170309,SCB,D24.RS,8/28/2015,715550,4430900,1
170377,SCB,D6.RS,10/22/2010,819195,4116240,0
170390,SCB,D18.RS,10/23/2002,738400,4448650,1
170476,SCB,D34.RS,7/6/2010,741350,4451250,1
170486,BWC-S,D16.RS,8/24/1994,739070,4309485,1
170527,MCB-U,B39A.RS,9/30/2005,747500,4461900,0
170537,SCB,D9.RS,7/1/2004,777150,4494300,0
170571,MCB-U,D3.RS,8/4/2006,755350,4475200,1
170585,BWC-S,F363A.RS,7/11/2002,746800,4459300,1
170661,MCB-U,D28.RS,6/19/2003,751050,4472800,1
170693,BWC-S,D19.RS,10/29/2002,733670,4311085,0
170694,MCB-U,D4.RS,6/15/2003,819445,4113490,0
170695,SCB,C51A.RS,8/11/2011,708870,4305085,1
170698,BWC-S,D16.RS,10/20/1997,736320,4310535,0
170699,MCB-U,D3.RS,7/20/2017,811445,4153691,0
170717,MCB-U,D2.RS,10/24/2014,783400,4500550,0
170771,BWC-S,D25.RS,10/28/2014,783300,4498000,0
170772,BWC-S,D16.RS,7/8/2011,736770,4312235,0
170829,MCB-U,D8.RS,10/3/2008,722800,4442150,1
170831,SCB,D27.RS,6/26/1997,742350,4452800,1
170854,BWC-S,D29.RS,7/13/2001,783100,4499250,0
170855,BWC-S,F348A.RS,9/24/1998,722500,4438850,1
170953,MCB-U,D17.RS,10/28/1998,711150,4424700,1
170994,BWC-S,D27.RS,9/8/2016,745400,4457950,0
171044,SCB,D16.RS,7/30/2012,822795,4105340,0
171045,MCB-U,D4.RS,6/30/1995,730220,4313535,0
171127,MCB-U,D32.RS,8/20/2009,716200,4431350,1
171152,MCB-U,D2.RS,10/26/2006,762400,4481700,0
171161,MCB-U,D9.RS,6/19/2013,736400,4447799,1
171313,MCB-U,D7.RS,8/25/1998,745220,4306585,1
171314,MCB-U,D7.RS,6/27/1997,743820,4308035,1
171352,TRI,HD00.9M,8/25/2011,808024,4127458,1
171482,BWC-S,F339A.RS,8/22/2003,746800,4459350,1
171520,MCB-W,M232.9E,9/5/2003,705804,4307765,0
171580,MCB-U,D16.RS,9/24/1999,713500,4430500,1
171606,MCB-U,D1.RS,6/25/2014,784100,4501400,0
171614,BWC-S,D16.RS,7/13/1993,727175,4445425,1
171641,MCB-W,M227.3W,7/17/1997,713145,4304994,0
171690,SCB,D15.RS,9/15/2011,822195,4106490,0
171731,BWC-S,D25.RS,10/4/2001,723450,4440350,0
171732,MCB-U,D5.RS,6/26/1998,737970,4310685,1
171742,BWC-S,F19A.RS,7/14/2017,734520,4310685,1
171800,MCB-U,D9.RS,10/3/2012,730000,4447000,0
171813,MCB-U,D3.RS,9/4/2003,758050,4478200,0
171949,MCB-W,M076.2E,9/5/2001,807386,4164637,0
171954,IMP-S,D24.RS,9/28/2012,746520,4305135,0
172067,MCB-U,D3.RS,9/27/2012,721720,4314885,0
172164,BWC-S,D20.RS,6/26/1998,734570,4310935,1
172191,SCB,D11.RS,7/3/2001,809645,4130440,0
172230,SCB,D14.RS,6/16/2015,749850,4467100,0
172234,TWZ,I80.0,6/19/2002,710889,4423794,1
172254,MCB-U,D3.RS,10/30/2001,703870,4309885,0
172287,BWC-S,D15.RS,6/26/1998,736720,4310135,0
172314,BWC-S,F354A.RS,10/4/2007,746750,4459200,1
172466,SCB,I113.0Ta,8/10/2011,743494,4454903,1
172534,BWC-S,F286A.RS,10/20/2004,759550,4481600,1
172668,BWC-S,D19.RS,10/2/1998,733420,4310885,1
172695,SCB,D14.RS,8/30/2007,741100,4450500,1
172711,BWC-S,D17.RS,8/14/1995,732870,4310985,1
172811,SCB,D14.RS,10/8/1998,712120,4304185,1
172837,MCB-W,M232.7E,6/25/2007,706062,4307454,0
172873,MCB-U,D29.RS,8/15/2003,741450,4455550,0
172914,BWC-S,F39A.RS,9/20/2017,743020,4306635,0
172931,SCB,D11.RS,10/4/2002,777550,4494450,0
172932,SCB,D11.RS,8/14/2009,808795,4131840,0
172937,SCB,D4.RS,6/30/2008,717000,4431550,1
173118,SCB,D36.RS,6/19/2000,741300,4451800,1
173178,SCB,I113.0T,9/30/2003,743494,4454903,1
173302,MCB-U,D14.RS,8/25/1995,718980,4433500,1
173327,SCB,D8.RS,8/10/2009,768700,4491800,0
173352,BWC-S,F246A.RS,8/25/2015,729900,4444350,1
173411,SCB,D14.RS,8/6/2008,749600,4466650,0
173445,BWC-S,F311A.RS,10/26/2000,759450,4481450,0
173485,SCB,D12.RS,9/22/1994,738400,4449150,1
173527,IMP-S,D24.RS,10/11/2002,743970,4306635,0
173575,MCB-U,D1.RS,7/8/2003,701070,4316335,0
173598,BWC-S,F384A.RS,6/29/2012,712750,4428300,1
173619,BWC-S,F285A.RS,10/12/2001,712700,4428900,1
173666,SCB,D12.RS,10/27/1993,738400,4449050,1
173675,MCB-U,D3.RS,6/16/2011,731770,4312985,0
173707,MCB-U,M070.2A,10/30/2006,809550,4155709,0
173733,IMP-S,D23.RS,7/1/2004,744070,4306535,0
173745,SCB,D9.RS,10/7/2014,807395,4167890,1
173755,MCB-U,D1.RS,7/7/1994,779700,4495100,0
173786,BWC-S,D18.RS,9/20/2004,729200,4445750,0
173787,SCB,C35A.RS,10/24/2000,766800,4490350,1
173889,BWC-S,D28.RS,9/6/2011,731200,4446100,0
173890,MCB-W,M227.5W,7/29/2013,712905,4304950,0
173897,SCB,D9.RS,8/13/2001,749750,4466950,0
173898,MCB-U,D7.RS,8/3/1995,778050,4494550,0
173910,BWC-S,D33.RS,8/28/2014,730600,4443200,0
173911,SCB,D5.RS,11/5/1993,807545,4168340,0
173912,SCB,D36.RS,8/6/2001,738450,4449250,1
173946,SCB,D22.RS,7/6/2011,738250,4448550,1
173958,SCB,D9.RS,8/2/2004,777550,4494450,1
174059,SCB,D24.RS,6/19/2014,716450,4431250,0
174062,BWC-S,D17.RS,6/17/2002,730650,4312201,0
174111,SCB,D16.RS,9/17/2002,743350,4453100,1
174187,BWC-S,D29.RS,6/20/1996,751300,4472700,0
174188,SCB,D9.RS,6/30/2011,816795,4138140,1
174194,MCB-U,D7.RS,10/5/2006,746520,4306535,1
174227,SCB,D16.RS,8/7/2014,743200,4452950,1
174302,SCB,D13.RS,10/17/2000,740800,4450000,1
174354,BWC-S,D20.RS,10/11/2010,730350,4446250,0
174355,SCB,D10.RS,8/12/1994,716070,4308535,1
174384,SCB,C55A.RS,7/12/2012,809545,4131090,1
174389,SCB,D11.RS,10/11/1994,733220,4312285,1
174543,MCB-U,D1.RS,9/27/2011,722470,4315685,1
174550,SCB,I113.0Tb,7/1/2008,743494,4454903,1
174605,BWC-S,D27.RS,6/21/2002,760550,4483150,1
174662,IMP-S,D23.RS,10/6/2017,745520,4306035,1
174769,MCB-U,D8.RS,7/15/2015,710170,4304285,1
174815,IMP-S,H20A.RS,8/29/2011,744770,4305785,1
174825,MCB-U,D15.RS,9/20/1996,748700,4463650,0
174976,SCB,D18.RS,9/25/2007,738650,4449400,1
174983,MCB-W,M232.9E,9/13/2005,705804,4307765,0
175041,MCB-W,M227.3W,9/5/2000,713145,4304994,0
175056,SCB,D15.RS,7/28/2011,821845,4106990,1
175070,BWC-S,F18A.RS,10/28/2009,701620,4312635,1
175108,MCB-U,D1.RS,6/15/2010,782750,4498150,1
175139,SCB,C40A.RS,10/11/2013,809195,4131439,1
175283,BWC-S,F110A.RS,8/18/1994,738850,4447050,1
175325,SCB,D17.RS,6/17/2013,749300,4466250,1
175447,SCB,D36.RS,6/15/2007,738950,4449550,1
175470,BWC-S,D17.RS,9/6/1999,737420,4309685,0
175471,MCB-U,D8.RS,7/8/2013,744320,4307135,0
175539,SCB,D15.RS,9/9/2009,711670,4304035,1
175559,SCB,D16.RS,10/6/2006,743600,4456050,1
175615,BWC-S,F211A.RS,9/28/2005,719700,4433100,0
175665,BWC-S,D18.RS,10/18/2010,733420,4310835,0
175718,BWC-S,D18.RS,9/27/1994,731020,4311885,0
175773,TWZ,I80.0,8/17/1995,710889,4423794,0
175821,SCB,D9.RS,6/27/2016,807445,4167640,0
175837,BWC-S,D36.RS,10/26/2000,729550,4444050,0
175838,SCB,D25.RS,7/12/1996,738450,4448750,1
175970,BWC-S,D23.RS,6/17/2002,751450,4469600,0
175988,MCB-W,M227.3W,9/3/2002,713145,4304994,0
176023,BWC-S,D18.RS,10/14/1993,720900,4437350,1
176041,BWC-S,D2.RS,9/11/1998,730800,4444700,0
176042,BWC-S,D36.RS,6/23/2015,712650,4429000,1
176049,SCB,D24.RS,6/23/2015,715450,4430900,1
176129,BWC-S,F132A.RS,10/17/2013,755350,4474650,1
176136,MCB-U,D1.RS,9/3/1998,807495,4165540,1
176172,MCB-U,D6.RS,8/18/1995,714720,4307885,1
176229,MCB-W,M227.5W,8/29/1995,712905,4304950,0
176289,MCB-U,D28.RS,8/15/2000,754700,4474900,0
176306,SCB,81745.1407,10/11/1996,822808,4105669,1
176370,MCB-U,D12.RS,9/21/2015,713750,4430600,0
176443,MCB-U,M070.2A,10/12/1995,809550,4155709,0
176475,SCB,D21.RS,8/27/2001,720970,4315435,0
176608,IMP-S,D21.RS,9/8/2006,744420,4306585,1
176651,MCB-U,D8.RS,10/21/2014,823295,4104191,0
176665,BWC-S,D12.RS,10/27/2008,738670,4309435,1
176768,MCB-U,D5.RS,8/27/2007,701920,4312735,0
176777,SCB,I113.0T,9/6/1996,743494,4454903,1
176823,SCB,D15.RS,7/6/2001,749250,4465900,1
176849,MCB-U,B18A.RS,7/14/2011,766600,4490450,0
176899,BWC-S,D31.RS,8/7/2015,730800,4446100,0
176900,BWC-S,D16.RS,9/30/2013,727320,4313635,0
176920,BWC-S,D27.RS,7/7/2000,745750,4458000,1
176941,BWC-S,D3.RS,6/18/1999,783900,4500700,1
176954,IMP-S,D22.RS,6/30/2017,745670,4305685,0
176955,SCB,D17.RS,7/16/2002,742400,4452750,1
176998,MCB-U,D11.RS,7/31/1996,724700,4444850,1
177030,SCB,I113.0Ta,9/20/2012,743494,4454903,1
177077,MCB-U,D12.RS,7/11/2013,712850,4429899,1
177083,SCB,D7.RS,9/5/2001,822345,4106290,0
177121,BWC-S,F5A.RS,9/11/2014,727070,4313735,1
177151,BWC-S,D20.RS,8/5/2004,750750,4468750,0
177152,MCB-U,D4.RS,10/30/2012,813095,4138390,0
177181,SCB,D21.RS,8/15/2017,722450,4440400,0
177201,BWC-S,F370A.RS,9/11/2008,745550,4458150,1
177292,SCB,D11.RS,10/3/2008,714800,4430850,1
177352,MCB-U,D10.RS,10/26/1998,751800,4473700,1
177359,BWC-S,F20A.RS,9/7/1999,735770,4312435,1
177400,BWC-S,F398A.RS,7/30/1996,719150,4433050,1
177509,MCB-U,D25.RS,8/7/2001,772650,4493750,0
177533,BWC-S,D18.RS,10/13/2017,726920,4313835,1
177600,SCB,D16.RS,9/26/2017,749250,4466050,0
177634,MCB-U,D4.RS,10/7/2014,704570,4308785,0
177673,MCB-U,D1.RS,9/5/2012,720520,4316285,1
177756,SCB,D10.RS,10/27/1993,810845,4129240,1
177828,MCB-U,D12.RS,10/3/2012,719350,4437600,0
177863,IMP-S,D24.RS,8/4/2010,745220,4305785,1
177977,BWC-S,D18.RS,7/11/2012,737420,4309635,1
178060,BWC-S,D26.RS,7/12/2001,720950,4438000,0
178061,SCB,D13.RS,10/2/1997,700320,4314085,1
178139,BWC-S,D1.RS,8/14/1998,759650,4480700,0
178145,MCB-U,D5.RS,8/17/2010,739700,4453000,1
178151,IMP-S,D24.RS,8/24/2015,745120,4305785,0
178239,MCB-W,M219.5E,10/28/2016,720516,4315210,0
178272,SCB,D13.RS,10/17/2007,733770,4312185,1
178313,MCB-U,D8.RS,8/8/2005,738300,4449100,0
178466,SCB,D11.RS,6/28/2007,749600,4466700,0
178540,SCB,I113.0Ta,9/25/2008,743494,4454903,1
178542,SCB,D10.RS,7/6/2010,742350,4452800,1
178563,MCB-U,D4.RS,7/14/2008,714070,4306385,1
178592,SCB,D19.RS,9/23/2013,741350,4451149,0
178681,BWC-S,D16.RS,9/14/2016,736570,4310235,0
178706,BWC-S,F407A.RS,9/13/1999,712750,4427800,1
179031,BWC-S,F133A.RS,9/22/2008,730900,4445150,0
179053,SCB,I113.0T,7/10/2007,743494,4454903,1
179242,SCB,D10.RS,6/18/2004,749700,4466900,1
179324,BWC-S,D18.RS,8/25/2004,733320,4310735,0
179325,SCB,D9.RS,10/15/1999,819995,4114990,0
179326,BWC-S,F38A.RS,9/2/1999,781950,4493800,0
179377,IMP-S,D22.RS,8/22/1996,745920,4305585,0
179515,BWC-S,D33.RS,7/13/1995,730500,4446350,0
179516,MCB-U,D2.RS,8/14/1995,732170,4311385,1
179567,MCB-U,D6.RS,10/5/2004,722250,4440900,1
179587,BWC-S,D20.RS,6/15/2001,783450,4498100,1
179649,MCB-U,D9.RS,10/5/1995,758350,4478500,0
179682,SCB,D15.RS,10/28/2011,818295,4117490,0
179739,BWC-S,D30.RS,6/27/2016,739500,4447950,0
179802,MCB-U,D8.RS,7/12/2002,729900,4446950,0
179806,SCB,D12.RS,6/15/2003,810145,4129690,0
179807,IMP-S,D22.RS,7/15/1999,746620,4305285,1
179851,MCB-U,D1.RS,8/25/1999,807645,4159540,0
179907,IMP-S,D24.RS,7/29/1996,745220,4306235,0
179931,MCB-U,D10.RS,7/11/1997,750650,4468850,0
179962,MCB-U,D2.RS,10/4/2005,776250,4493850,1
179991,SCB,D12.RS,10/7/2014,704370,4307535,1
180046,BWC-S,D15.RS,9/27/1996,737620,4309485,1
180097,MCB-U,D3.RS,10/24/2011,814995,4149740,0
180117,SCB,D18.RS,6/26/2012,743450,4453250,1
180130,SCB,81670.13835,8/22/1995,816695,4138340,1
180201,MCB-U,D4.RS,9/21/1995,723520,4315285,1
180231,TRI,BM00.7S,10/7/2010,808309,4164557,1
180240,MCB-U,D6.RS,8/3/1998,782650,4498600,0
180284,TWZ,I80.0,9/3/1999,710889,4423794,0
180302,SCB,D12.RS,7/5/2016,707270,4306485,1
180360,BWC-S,D26.RS,8/26/2016,755950,4475100,0
180418,SCB,C113A.RS,9/4/1998,822745,4105340,0
180444,BWC-S,F429A.RS,10/22/1999,746350,4458700,0
180493,SCB,D23.RS,9/26/2013,715400,4430949,1
180554,BWC-S,D13.RS,8/14/2001,758300,4478100,0
180555,SCB,D12.RS,8/18/1995,718370,4311735,1
180609,BWC-S,F276A.RS,10/16/2007,759550,4481950,0
180668,MCB-U,D15.RS,9/8/2000,739270,4311385,0
180709,SCB,D15.RS,9/1/2005,729770,4312485,1
180755,MCB-U,D1.RS,9/28/2017,806995,4165590,0
180764,MCB-U,D2.RS,8/14/2006,728170,4313985,0
180796,MCB-U,D15.RS,10/20/1999,723350,4443400,1
180816,BWC-S,D17.RS,7/14/2000,731400,4446150,1
180835,SCB,D6.RS,7/7/2009,819795,4115740,1
180863,MCB-W,M219.5E,8/6/1998,720516,4315210,0
180893,SCB,D15.RS,7/28/2003,738850,4449550,1
180907,BWC-S,D16.RS,8/27/1998,737370,4309735,0
