FID,Perimeter,Area,Acres,Hectares,LCU_C1,LCU_N1,LCU_C2,LCU_N2,COVER_C,COVER_N,HEIGHT_C1,HEIGHT_C2,HEIGHT_N,CLASS_31,CLASS_31_N,CLASS_31_D,CLASS_15_C,CLASS_15_N,CLASS_7_C,CLASS_7_N,HNA_C1,HNA_C2,HNA_N1,HYDRO_C1,HYDRO_C2,HYDRO_N,HYD_REG_C,HYD_REG_N,LAND_WATER,NVCS2_CODE,NVCS2_DESC
1060,61172.223411400002000,18743427.778499998000000,2.988124263230000,1.209250986560000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1061,109215.896450999990000,22993651.930300001000000,3.665705656680000,1.483458447940000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1062,20953.668861400001000,5822627.168800000100000,0.928257825860000,0.375652614422000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1063,20757.430048200000000,7318478.119579999700000,1.166730135890000,0.472158934363000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1064,159984.222878000000000,120384072.009000000000000,19.191930671800002,7.766698789760000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1065,25921.535387299999000,21353767.149599999000000,3.404271112260000,1.377659641420000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1066,45638.541358800001000,18177032.626200002000000,2.897828127570000,1.172709436910000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1067,20898.294190900000000,10893764.507400000000000,1.736711258310000,0.702822110956000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1068,8597.716213920000900,3897077.966080000200000,0.621281942863000,0.251423882060000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1069,21970.365198100000000,12538101.360900000000000,1.998855563360000,0.808908147402000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1070,14348.603010800000000,5113989.426649999800000,0.815285019808000,0.329934141850000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1071,46378.294165500003000,22060210.660900000000000,3.516894108530000,1.423236551000000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1072,23067.655274799999000,25259475.684700001000000,4.026928962080000,1.629640333280000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1073,11662.795670000000000,7299812.168829999900000,1.163754363210000,0.470954681884000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1074,13311.494113700001000,10565652.056299999000000,1.684402748490000,0.681653608063000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1075,79820.844448899996000,166915827.372000010000000,26.610139809000000,10.768741518700001,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1076,12016.234750699999000,6315486.289819999600000,1.006830662980000,0.407449913474000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1077,13761.070042600000000,3586161.345720000100000,0.571714835495000,0.231364785380000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1078,29836.481078500001000,11209676.386000000000000,1.787074722280000,0.723203481718000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1079,22418.659154800000000,12063345.957699999000000,1.923168866330000,0.778278827808000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1080,30812.302130799999000,19052257.943100002000000,3.037358742590000,1.229175473460000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1081,24395.039262499999000,11700304.972500000000000,1.865291961990000,0.754856875604000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1082,10986.192509799999000,4372510.816370000100000,0.697076640198000,0.282096907829000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1083,25459.409241199999000,16253701.629699999000000,2.591205876580000,1.048623814340000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1084,51306.580791000000000,24164941.763000000000000,3.852435619290000,1.559025382780000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1085,25803.937645999998000,9097434.901569999800000,1.450335887530000,0.586930110109000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1086,183985.091122999990000,105370025.491000000000000,16.798353722100000,6.798052564600000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1087,130772.028298000000000,81562644.913599998000000,13.002921403700000,5.262095599250000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1088,19561.256609299999000,10822643.494800000000000,1.725372968130000,0.698233667711000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1089,149804.736914999990000,179318300.016000000000000,28.587373102299999,11.568899443799999,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1090,73404.604437200003000,34401460.357500002000000,5.484367085870000,2.219444616430000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
1091,17165.077857100001000,12010726.815700000000000,1.914780190750000,0.774884051242000,SVB,Submerged Aquatic Vegetation; 33-66% density,Sv,Submersed aquatic vegetation,B,33-66 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
