FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
2051,88742,MCB-U,D3.RS,8/22/2014 0:00:00,811345,4152941,0,7553,26.288336202299998
2052,88769,BWC-S,D19.RS,10/27/2006 0:00:00,730050,4445800,0,22631,173.369614078000010
2053,88770,SCB,D16.RS,7/9/2001 0:00:00,743400,4453650,1,23092,26.366376956300002
2054,88810,SCB,D9.RS,10/4/2001 0:00:00,715950,4431100,0,25313,23.801972014699999
2055,88817,MCB-U,D25.RS,8/23/2000 0:00:00,773100,4493850,0,24081,56.919940261900003
2056,88834,MCB-U,D3.RS,8/6/1993 0:00:00,728350,4446550,1,22244,35.265492971500002
2057,88843,MCB-U,D2.RS,8/22/1997 0:00:00,731520,4311835,0,2657,0.000000000000000
2058,88844,MCB-U,B19A.RS,10/28/2011 0:00:00,820645,4113390,0,5801,91.891389140499996
2059,88868,MCB-U,D5.RS,9/9/1994 0:00:00,734620,4311135,0,1698,0.000000000000000
2060,88888,MCB-U,D33.RS,9/25/2007 0:00:00,741350,4455350,1,23087,57.676341556499999
2061,88951,IMP-S,D23.RS,6/15/1995 0:00:00,744170,4306135,0,1949,111.902005749000000
2062,88952,SCB,D20.RS,8/29/1997 0:00:00,714600,4430750,1,22496,67.444712490599997
2063,89118,MCB-U,D30.RS,8/8/2002 0:00:00,779450,4495200,1,24094,60.793725190499998
2064,89145,SCB,D16.RS,7/28/2003 0:00:00,738200,4448550,1,26665,19.962066395499999
2065,89280,BWC-S,F177A.RS,8/25/1995 0:00:00,722200,4438300,1,21853,19.519530315099999
2066,89330,BWC-S,D16.RS,8/15/2006 0:00:00,760850,4479200,0,25200,117.430766199000000
2067,89331,MCB-U,D8.RS,10/22/1998 0:00:00,766650,4490500,0,24071,42.970906985699997
2068,89357,SCB,D9.RS,8/28/2003 0:00:00,735920,4312885,0,2550,74.185386424399994
2069,89439,SCB,D9.RS,10/30/2004 0:00:00,817595,4141140,0,5410,27.017268260300000
2070,89442,MCB-U,M070.2A,7/18/1996 0:00:00,809550,4155709,1,5942,35.707353797099998
2071,89457,SCB,D15.RS,8/2/2002 0:00:00,741900,4452650,1,23080,39.624849347500003
2072,89523,BWC-S,D16.RS,7/1/1994 0:00:00,721200,4436600,1,24447,44.076031094400001
2073,89595,SCB,D13.RS,8/11/2011 0:00:00,715720,4306685,1,1845,147.474249611999990
2074,89624,BWC-S,D21.RS,8/10/2005 0:00:00,732400,4446950,0,21884,351.186270558999980
2075,89625,BWC-S,D20.RS,10/7/2016 0:00:00,741720,4307785,0,1647,27.812808023599999
2076,89626,BWC-S,D34.RS,10/19/2017 0:00:00,724250,4440650,0,24767,45.126660497499998
2077,89627,BWC-S,F335A.RS,6/23/2014 0:00:00,720150,4436350,0,21844,20.586199998900000
2078,89645,BWC-S,D27.RS,8/4/2014 0:00:00,783050,4498850,0,24548,0.000000000000000
2079,89646,SCB,D9.RS,9/26/2007 0:00:00,749700,4466900,0,22278,53.450250223499999
2080,89760,SCB,I113.0T,9/3/2003 0:00:00,743494,4454903,1,23085,14.125612611799999
2081,89763,IMP-S,D21.RS,6/18/2007 0:00:00,744170,4306585,1,1551,178.035575239000000
2082,89917,MCB-U,81040.13655,7/3/1995 0:00:00,810395,4136540,1,8818,58.271653700900004
2083,89978,TRI,HD00.9M,8/27/2014 0:00:00,808024,4127458,1,5847,35.484466631899998
2084,90000,MCB-U,D10.RS,9/3/2014 0:00:00,727950,4446550,0,22646,20.026930344200000
2085,90042,MCB-U,D5.RS,6/15/2012 0:00:00,814645,4122290,0,5833,96.992766680000003
2086,90052,BWC-S,D21.RS,7/13/2007 0:00:00,720750,4437700,0,22069,63.984995128700000
2087,90074,MCB-U,D6.RS,8/16/2010 0:00:00,730700,4447450,1,23753,13.704221465300000
2088,90083,MCB-U,D6.RS,9/28/2010 0:00:00,705520,4308185,1,2891,15.752966978600000
2089,90150,BWC-S,D26.RS,8/21/2003 0:00:00,784400,4499850,0,26740,0.000000000000000
2090,90151,MCB-U,D4.RS,8/22/2002 0:00:00,717170,4311285,1,2579,0.000000000000000
2091,90185,MCB-U,D3.RS,8/21/2000 0:00:00,718600,4432850,0,24429,40.677673780799999
2092,90214,TRI,BM00.7S,9/13/2006 0:00:00,808309,4164557,1,5957,0.000000000000000
2093,90463,BWC-S,F408A.RS,9/13/1999 0:00:00,712750,4427550,1,22471,6.954243901560000
2094,90560,BWC-S,D28.RS,10/12/2001 0:00:00,722250,4437250,0,25244,19.209345867600000
2095,90561,MCB-W,M232.7E,8/30/2016 0:00:00,706062,4307454,0,2891,75.286035659800007
2096,90717,MCB-U,D8.RS,8/3/2016 0:00:00,709770,4304235,1,1836,28.059898634900001
2097,90793,SCB,D10.RS,10/19/2009 0:00:00,816795,4139290,1,5402,4.780301660150000
2098,90841,BWC-S,D12.RS,6/24/2004 0:00:00,736120,4310835,0,1690,0.000000000000000
2099,91011,BWC-S,D14.RS,7/10/2008 0:00:00,737570,4309485,1,1690,51.344480968399999
2100,91077,SCB,D18.RS,8/2/2002 0:00:00,738500,4449300,1,23073,26.456911970499998
2101,91112,SCB,D21.RS,6/27/1997 0:00:00,715300,4430850,0,22496,38.520036501900002
2102,91127,MCB-U,D30.RS,6/19/2008 0:00:00,761050,4480600,1,24046,58.491223022299998
2103,91163,BWC-S,D19.RS,9/11/2009 0:00:00,730720,4311935,0,1288,0.482921445177000
2104,91164,MCB-U,D3.RS,8/13/2007 0:00:00,759600,4479600,0,24173,0.000000000000000
2105,91182,MCB-U,M070.2A,7/7/2014 0:00:00,809550,4155709,0,5942,35.707353797099998
2106,91193,BWC-S,D33.RS,9/6/2017 0:00:00,731100,4443800,0,24613,60.488545547800001
2107,91194,MCB-U,D7.RS,7/15/2010 0:00:00,733470,4311835,1,1897,26.626208810700000
2108,91306,MCB-U,D7.RS,9/18/1996 0:00:00,744720,4307635,1,1185,59.288798533500000
2109,91327,TWZ,I80.0,8/12/2002 0:00:00,710889,4423794,0,26475,48.417738745199998
2110,91429,BWC-S,D31.RS,9/16/2014 0:00:00,739350,4448850,1,22664,8.770175714870000
2111,91537,BWC-S,D13.RS,8/18/2008 0:00:00,735670,4310985,0,1693,5.440679278060000
2112,91538,MCB-U,M070.2A,9/6/2002 0:00:00,809550,4155709,0,5942,35.707353797099998
2113,91553,SCB,D3A.RS,11/5/1993 0:00:00,807695,4168790,1,7562,16.137060981099999
2114,91689,BWC-S,F220A.RS,10/20/1998 0:00:00,746900,4459450,0,24436,19.225478274299999
2115,91718,MCB-U,D3.RS,8/14/2000 0:00:00,815845,4118890,0,5825,51.173279973299998
2116,91847,MCB-U,D4.RS,10/1/2012 0:00:00,732170,4312835,0,2556,15.635348378200000
2117,91854,BWC-S,F235A.RS,9/12/2002 0:00:00,712700,4428250,1,22496,36.858432464099998
2118,91896,SCB,D19.RS,9/10/1999 0:00:00,715200,4430900,0,22496,111.820117721000000
2119,91927,MCB-U,D5.RS,8/4/2016 0:00:00,744370,4307085,1,2554,128.967689353000000
2120,91949,MCB-U,D11.RS,9/18/2013 0:00:00,719050,4434499,1,22514,36.722565667799998
2121,91975,MCB-U,D7.RS,7/21/2014 0:00:00,745570,4307085,1,2427,172.794810600999990
2122,92014,BWC-S,D32.RS,9/16/2014 0:00:00,739300,4447600,0,21667,0.000000000000000
2123,92077,SCB,D8.RS,10/3/2008 0:00:00,820645,4113990,1,5802,90.196575745399997
2124,92095,BWC-S,D20.RS,8/12/2009 0:00:00,721950,4437150,0,22067,28.589756484900001
2125,92096,MCB-W,M059.4W,9/12/1996 0:00:00,816198,4141056,0,8154,5.570194737050000
2126,92150,SCB,80965.1307,7/12/1996 0:00:00,809645,4130690,1,5572,129.489624391000010
2127,92172,SCB,D26.RS,10/26/1998 0:00:00,749150,4466150,0,23972,0.000000000000000
2128,92183,BWC-S,D35.RS,7/30/1996 0:00:00,719600,4433600,0,22882,72.711679499200002
2129,92184,MCB-U,D6.RS,6/21/2016 0:00:00,814845,4121440,1,5831,118.611237610000000
2130,92196,MCB-U,D1.RS,9/7/2005 0:00:00,721720,4315835,1,1935,16.260107261900000
2131,92223,BWC-S,D17.RS,6/19/2013 0:00:00,737120,4309935,0,2685,38.458630156700004
2132,92224,MCB-U,D8.RS,8/29/2011 0:00:00,746220,4306685,1,2427,181.563870148000010
2133,92287,SCB,C16A.RS,10/10/2013 0:00:00,749900,4467200,1,22120,43.754137791600002
2134,92288,MCB-U,D18.RS,9/14/1999 0:00:00,731450,4447550,0,26664,73.012470033599996
2135,92327,BWC-S,F341A.RS,8/22/2003 0:00:00,746600,4459050,0,24436,39.292652527999998
2136,92338,SCB,D23.RS,8/11/1998 0:00:00,767950,4491300,1,24987,4.346272320620000
2137,92359,SCB,D35.RS,8/26/2010 0:00:00,716050,4431100,1,22185,47.831765876600002
2138,92412,MCB-U,D1.RS,6/16/2016 0:00:00,783150,4497650,0,26741,8.698340110969999
2139,92439,MCB-U,D12.RS,7/21/2016 0:00:00,723650,4444050,0,23876,71.781446109100003
2140,92457,SCB,D12.RS,8/16/2006 0:00:00,743650,4454750,1,23085,18.992722074300001
