FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
3285,145525,BWC-S,D21.RS,9/24/2002 0:00:00,757350,4476300,0,10719,22.426541400000001
3286,145526,SCB,D10.RS,7/14/1994 0:00:00,749250,4466000,1,11076,60.148364673000003
3287,145566,MCB-U,D7.RS,9/22/2005 0:00:00,742100,4456000,0,10368,12.016076872399999
3288,145674,MCB-U,D12.RS,8/13/2014 0:00:00,722250,4440750,0,12730,36.159679698900000
3289,145728,SCB,D22.RS,10/21/2011 0:00:00,716200,4431150,0,10461,42.453876568399998
3290,145729,SCB,D17.RS,9/16/2013 0:00:00,743250,4453000,1,11053,58.469316119699997
3291,145786,BWC-S,D20.RS,7/19/2002 0:00:00,742770,4306435,0,134,100.803990676000000
3292,145842,BWC-S,D35.RS,7/17/2013 0:00:00,720950,4438099,1,9812,47.745722813199997
3293,145998,SCB,D23.RS,10/6/1995 0:00:00,743700,4456100,1,12717,19.202848158500000
3294,146109,BWC-S,D27.RS,6/25/2009 0:00:00,712800,4427700,1,10432,53.692697808600002
3295,146155,SCB,80765.1686,8/28/1997 0:00:00,807672,4168776,1,2350,555.797490152000020
3296,146165,BWC-S,F287A.RS,8/21/2000 0:00:00,712750,4428750,1,10457,94.477548929700006
3297,146239,MCB-U,D2.RS,10/25/2000 0:00:00,733620,4311835,0,547,16.964930750699999
3298,146263,MCB-U,D7.RS,6/21/1996 0:00:00,777450,4494200,1,11207,67.414944741499994
3299,146282,SCB,D12.RS,10/10/2006 0:00:00,704870,4307135,1,291,23.761001924799999
3300,146316,MCB-U,D12.RS,7/9/2012 0:00:00,710800,4424600,1,10430,5.452207313450000
3301,146325,SCB,D13.RS,6/23/2009 0:00:00,741700,4452600,1,10640,36.381383324399998
3302,146345,BWC-S,D20.RS,6/22/2010 0:00:00,742020,4306985,1,503,227.385750198000010
3303,146360,BWC-S,D17.RS,6/16/2004 0:00:00,739150,4447450,0,10625,130.622349995000010
3304,146389,SCB,D23.RS,8/23/2016 0:00:00,714850,4430850,0,10886,37.702949507600003
3305,146406,SCB,D13.RS,7/10/2003 0:00:00,743700,4454150,1,10647,17.333499562800000
3306,146437,SCB,C172A.RS,10/21/1998 0:00:00,822009,4106926,1,1514,49.178734478700001
3307,146439,SCB,D35.RS,8/13/2001 0:00:00,738800,4449500,1,11040,24.278668677399999
3308,146474,MCB-U,D30.RS,7/25/2003 0:00:00,727000,4446100,1,11005,50.116338832700002
3309,146491,MCB-U,D7.RS,9/11/1997 0:00:00,756550,4476700,0,11129,181.183375418999990
3310,146503,BWC-S,F5A.RS,7/8/1993 0:00:00,751725,4470925,0,11975,0.000000000000000
3311,146522,SCB,D19.RS,8/2/2013 0:00:00,749350,4466350,0,11076,68.834355981399995
3312,146523,SCB,C66A.RS,8/20/2013 0:00:00,809395,4130989,1,1960,217.888997338000000
3313,146590,BWC-S,F302A.RS,9/25/2013 0:00:00,722900,4439299,0,11765,44.645757349100002
3314,146601,BWC-S,F234A.RS,9/11/1998 0:00:00,745700,4457900,0,10667,329.315595743000020
3315,146696,SCB,D11.RS,8/24/2016 0:00:00,704020,4307835,1,320,65.536352950700007
3316,146717,SCB,D9.RS,6/21/2002 0:00:00,719220,4315535,1,588,104.313986941000000
3317,146740,MCB-U,81450.12075,10/20/1995 0:00:00,814495,4120740,0,2218,59.765897156800001
3318,146748,MCB-U,D8.RS,6/15/2017 0:00:00,809145,4128390,1,3662,57.140885135500000
3319,146795,MCB-U,D6.RS,10/14/2009 0:00:00,722050,4439450,1,10532,7.545494561270000
3320,146820,MCB-U,D4.RS,9/19/2013 0:00:00,759750,4479750,0,10726,30.531376912399999
3321,146839,BWC-S,F60A.RS,6/20/1996 0:00:00,761850,4479250,1,12026,52.481703110600002
3322,146851,SCB,D13.RS,7/5/2016 0:00:00,707170,4306035,1,283,42.909353496700000
3323,146896,BWC-S,F59A.RS,8/9/2002 0:00:00,756550,4476000,1,10085,13.208635661400001
3324,146951,MCB-U,D26.RS,8/7/2001 0:00:00,770400,4492550,0,12537,40.639838903499999
3325,146984,MCB-U,D9.RS,8/24/1995 0:00:00,756550,4476750,1,11129,209.852201551000010
3326,147119,SCB,D20.RS,10/21/1998 0:00:00,715200,4430900,1,10457,111.820117721000000
3327,147175,BWC-S,D19.RS,9/14/2016 0:00:00,739920,4309235,0,340,25.740263943900000
3328,147176,MCB-U,D1.RS,8/29/2016 0:00:00,807345,4160390,0,2334,346.196935199999980
3329,147184,MCB-U,D2.RS,7/7/2010 0:00:00,769600,4492150,1,11177,25.963880950499998
3330,147207,IMP-S,D24.RS,9/6/2000 0:00:00,744220,4306085,0,603,205.168734465000000
3331,147211,SCB,D19.RS,10/6/2016 0:00:00,740450,4449850,1,10220,9.101874976010000
3332,147272,MCB-U,D5.RS,8/17/2012 0:00:00,816595,4144340,0,2296,61.839000046499997
3333,147371,BWC-S,F379A.RS,9/23/2010 0:00:00,722300,4438450,1,9814,38.460968649599998
3334,147403,MCB-W,M219.5E,7/12/2012 0:00:00,720516,4315210,0,586,14.325115437199999
3335,147404,BWC-S,F32A.RS,6/19/2013 0:00:00,738170,4309435,1,315,3.819872586660000
3336,147420,BWC-S,D11.RS,10/10/2007 0:00:00,739820,4309235,0,340,46.840988668300000
3337,147477,BWC-S,D23.RS,6/28/2004 0:00:00,713450,4429750,1,10141,62.022962408799998
3338,147533,MCB-U,D15.RS,7/7/1995 0:00:00,750650,4471250,1,12500,9.185649354840001
3339,147534,SCB,D11.RS,8/2/2012 0:00:00,735820,4312785,0,550,95.542644698100005
3340,147560,SCB,D8.RS,8/9/2007 0:00:00,807495,4167990,1,1469,325.681094058999970
3341,147600,MCB-U,D2.RS,9/14/2001 0:00:00,749100,4466300,1,12484,65.648383722399998
3342,147619,MCB-U,D5.RS,8/2/1994 0:00:00,749050,4464400,0,11065,59.981681673499999
3343,147761,MCB-W,M044.4W,10/5/1998 0:00:00,813313,4125472,0,2228,22.617070117600001
3344,147800,SCB,C20A.RS,8/27/2013 0:00:00,749600,4466800,0,12484,59.813393842200000
3345,147987,BWC-S,D20.RS,9/6/2007 0:00:00,733920,4310585,0,346,12.575551909500000
3346,148008,BWC-S,D25.RS,7/15/2002 0:00:00,720400,4436700,0,9925,49.109858772000003
3347,148097,MCB-W,M237.3E,8/31/2016 0:00:00,702330,4313309,0,981,62.036951708700002
3348,148098,SCB,D6.RS,10/9/1998 0:00:00,818245,4117590,0,1368,89.499558838400006
3349,148099,SCB,C94A.RS,8/17/2011 0:00:00,715100,4430800,0,10457,36.547702222300003
3350,148229,SCB,C174A.RS,9/4/1998 0:00:00,822145,4106790,0,3556,41.392226444599999
3351,148330,SCB,I113.0Tb,7/10/2017 0:00:00,743494,4454903,1,11046,14.125612611799999
3352,148402,IMP-S,D24.RS,6/25/2001 0:00:00,745220,4305785,0,961,305.508511457000000
3353,148449,BWC-S,D1.RS,10/25/1995 0:00:00,762000,4484250,0,10270,432.344815018000020
3354,148450,BWC-S,D29.RS,9/30/2015 0:00:00,739650,4448650,0,10854,98.197564811199996
3355,148451,SCB,D15.RS,7/15/2010 0:00:00,728720,4312885,1,360,88.640439019699997
3356,148550,MCB-U,D4.RS,6/19/2009 0:00:00,762950,4483700,1,11137,30.063795188099999
3357,148585,BWC-S,D12.RS,9/1/2005 0:00:00,740570,4309135,0,310,16.878650306699999
3358,148630,MCB-U,D5.RS,10/12/2016 0:00:00,753800,4474550,0,10714,40.726626170899998
3359,148667,MCB-W,M219.8E,7/31/2008 0:00:00,720101,4314977,0,586,16.279690098900002
3360,148735,BWC-S,F382A.RS,8/11/2011 0:00:00,712700,4428100,1,10432,30.351932092100000
3361,148815,BWC-S,D13.RS,10/19/2004 0:00:00,737170,4309835,0,343,17.791616061199999
3362,148816,SCB,D13.RS,9/27/2017 0:00:00,766600,4490150,0,11166,21.895915418300000
3363,148851,SCB,D5.RS,10/29/2006 0:00:00,817295,4118440,0,2214,120.161405357000010
3364,148852,SCB,D9.RS,8/16/1993 0:00:00,743350,4453150,0,11053,40.482700807800001
3365,148898,MCB-W,M219.8E,7/27/2004 0:00:00,720101,4314977,0,586,16.279690098900002
3366,148929,SCB,D24.RS,10/21/2011 0:00:00,715850,4431100,1,10459,39.689305675299998
3367,148946,BWC-S,F228A.RS,10/14/2003 0:00:00,714650,4430400,1,10885,23.527456203200000
3368,148988,SCB,81885.11665,10/19/1995 0:00:00,818845,4116640,1,3517,54.564367138500003
3369,149008,SCB,D7.RS,8/4/2006 0:00:00,749800,4467000,1,10239,54.279425813800003
3370,149011,BWC-S,D25.RS,6/23/2003 0:00:00,721850,4437000,0,12335,31.101872540100000
3371,149012,SCB,D15.RS,8/12/2014 0:00:00,820695,4113840,1,2190,92.095255557900003
3372,149026,BWC-S,D20.RS,7/20/2015 0:00:00,740220,4309085,0,519,64.890534635099996
3373,149088,SCB,D12.RS,8/18/2016 0:00:00,811245,4128940,1,2243,154.191281707000000
3374,149110,SCB,D18.RS,10/20/1997 0:00:00,717050,4431600,1,10462,45.676612796400001
3375,149140,BWC-S,D3.RS,10/24/1995 0:00:00,761650,4479200,0,11987,185.963424911000000
3376,149141,SCB,D11.RS,6/21/2004 0:00:00,743800,4454350,1,10647,17.118008287500000
3377,149173,BWC-S,F168A.R,8/8/2006 0:00:00,722500,4439200,1,10331,48.206571959700000
3378,149230,BWC-S,D20.RS,7/11/2008 0:00:00,720820,4314185,1,574,4.371265146690000
3379,149263,SCB,D15.RS,8/3/2005 0:00:00,742200,4452750,0,10640,14.293865630000001
3380,149331,MCB-U,D17.RS,6/27/1997 0:00:00,713600,4430300,1,10457,19.186653958299999
3381,149332,SCB,I113.0Tb,9/10/2008 0:00:00,743494,4454903,1,11046,14.125612611799999
3382,149334,BWC-S,D3.RS,8/29/1996 0:00:00,757600,4476750,0,12511,56.356011262800003
3383,149335,MCB-U,D6.RS,8/13/2002 0:00:00,718250,4432400,1,10319,42.729958243200002
3384,149392,SCB,D8.RS,7/7/2009 0:00:00,819995,4115140,1,2192,127.784693692999990
3385,149413,MCB-U,D7.RS,9/26/2014 0:00:00,746070,4306435,1,281,395.726689055000010
3386,149497,SCB,I113.0T,6/22/1999 0:00:00,743494,4454903,1,11046,14.125612611799999
3387,149511,MCB-U,D5.RS,8/14/2006 0:00:00,745400,4458400,1,10667,33.383279566299997
3388,149531,SCB,D14.RS,8/27/2013 0:00:00,768600,4491750,0,12268,12.184468766500000
3389,149532,BWC-S,F75A.RS,6/29/2007 0:00:00,751650,4469950,0,12494,269.128731682000020
3390,149616,BWC-S,F427A.RS,10/22/1999 0:00:00,745900,4458750,1,12192,61.229428995900001
3391,149651,SCB,D11.RS,8/20/2014 0:00:00,704270,4307735,1,320,17.049790390100000
3392,149673,IMP-S,D21.RS,6/27/1994 0:00:00,744070,4306585,0,201,238.621164284999990
3393,149713,SCB,D15.RS,9/10/2012 0:00:00,819945,4115240,0,2192,130.026402926999990
3394,149714,BWC-S,D19.RS,6/19/2013 0:00:00,739420,4309285,1,444,51.133114644400003
3395,149740,SCB,D12.RS,8/3/2004 0:00:00,743600,4455800,0,11052,19.642494931000002
3396,149813,BWC-S,F399A.RS,10/3/1997 0:00:00,719350,4433300,0,10843,20.624360252700001
3397,149817,MCB-U,D7.RS,10/9/2013 0:00:00,750900,4472200,0,11119,34.816706805099997
3398,149859,SCB,D14.RS,8/7/2009 0:00:00,734470,4312485,1,551,333.515191992999970
3399,149895,MCB-U,A10A.RS,8/27/2010 0:00:00,816345,4119090,1,1938,64.141743508499999
3400,150013,SCB,81900.11665,7/26/1996 0:00:00,818995,4116640,NA,1368,159.109597788999990
3401,150014,MCB-U,B15A.RS,9/13/2012 0:00:00,814295,4123040,0,2222,109.189154004000000
3402,150040,MCB-U,D2.RS,6/16/2014 0:00:00,722520,4315735,1,584,77.854679678300002
3403,150090,BWC-S,D20.RS,8/12/2010 0:00:00,721320,4314585,1,574,46.614041330200003
3404,150126,SCB,D7.RS,7/7/2009 0:00:00,819795,4115490,1,4014,112.691118312000000
3405,150140,MCB-U,D1.RS,6/18/2004 0:00:00,807995,4160490,1,1272,97.592157551699998
3406,150264,MCB-U,D14.RS,6/29/1998 0:00:00,724000,4444600,1,10576,14.782824515200000
3407,150286,SCB,C104A.RS,9/3/1999 0:00:00,821907,4107005,1,2155,49.531679869800001
3408,150365,BWC-S,D20.RS,9/21/2015 0:00:00,736920,4309835,0,343,16.353153312700002
3409,150366,MCB-U,D6.RS,7/5/2011 0:00:00,729400,4446600,0,11015,66.372207748099996
3410,150388,MCB-U,D1.RS,6/19/2017 0:00:00,700920,4317235,0,590,24.284151083600001
3411,150445,MCB-U,81635.1193,8/24/1995 0:00:00,816345,4119290,1,1938,0.000000000000000
3412,150450,MCB-U,D11.RS,7/9/2012 0:00:00,712700,4427300,1,10432,19.876677941099999
3413,150474,BWC-S,D35.RS,8/14/2013 0:00:00,712600,4429299,0,10457,50.091497339500002
3414,150475,TWZ,I80.0,9/15/1999 0:00:00,710889,4423794,0,10432,48.672626217400001
3415,150606,MCB-U,D6.RS,8/12/2004 0:00:00,725370,4315835,0,392,1024.842176400000000
3416,150685,BWC-S,D11.RS,8/31/2004 0:00:00,737770,4309485,0,340,25.994802721100001
3417,150686,SCB,D11.RS,8/14/2005 0:00:00,811595,4128790,0,1382,147.763748464999990
3418,150699,SCB,C53A.RS,7/12/2012 0:00:00,709170,4304985,1,283,124.888509107000000
3419,150712,MCB-U,D6.RS,10/11/2012 0:00:00,703870,4309235,1,320,22.987604023599999
3420,150738,BWC-S,D19.RS,8/2/2010 0:00:00,742920,4306535,1,497,138.784832166999990
3421,150746,MCB-U,D34.RS,6/16/2008 0:00:00,783500,4500900,0,11225,86.421193264899998
3422,150772,SCB,D15.RS,7/6/2009 0:00:00,739500,4449550,0,11040,9.094194714650000
3423,150813,BWC-S,D16.RS,8/3/2010 0:00:00,727470,4313785,1,569,0.000000000000000
3424,150862,BWC-S,F74A.RS,9/22/2016 0:00:00,761450,4479150,0,11987,147.037857300000010
3425,150928,BWC-S,F120A.RS,10/3/2002 0:00:00,737400,4445850,1,11007,18.452488598199999
3426,150973,MCB-U,D4.RS,6/16/2016 0:00:00,715070,4308335,0,760,182.403669385000000
3427,150997,SCB,C124A.RS,10/28/2011 0:00:00,821995,4106740,1,3556,189.761443313000000
3428,151019,TRI,BM00.7S,6/18/2010 0:00:00,808309,4164557,1,2345,0.000000000000000
3429,151021,BWC-S,D25.RS,6/30/2010 0:00:00,732300,4443850,1,12776,71.001054989500005
3430,151045,BWC-S,D26.RS,10/7/2010 0:00:00,713200,4429950,0,10457,9.378484281180000
3431,151046,SCB,D12.RS,6/19/2012 0:00:00,706970,4306685,0,980,41.579880576999997
3432,151109,SCB,D17.RS,10/23/2002 0:00:00,742200,4452700,0,11041,23.249057556400000
3433,151246,SCB,D19.RS,9/27/2005 0:00:00,722450,4440400,1,10543,43.805035320400002
3434,151301,SCB,D5.RS,9/27/2001 0:00:00,817295,4118440,1,2214,120.161405357000010
3435,151413,MCB-W,M225.1W,7/30/2003 0:00:00,715436,4308059,0,895,76.126327014400005
3436,151417,MCB-U,D7.RS,10/29/2012 0:00:00,821245,4107440,0,1913,99.106734667100000
3437,151449,BWC-S,D17.RS,8/28/2007 0:00:00,727500,4445500,0,11945,48.337234386100000
3438,151487,SCB,D13.RS,8/2/2006 0:00:00,741300,4451150,1,11040,14.508722578300000
3439,151619,SCB,D12.RS,8/20/2013 0:00:00,809995,4129939,0,1234,117.397509347000000
3440,151620,MCB-U,D34.RS,10/14/2009 0:00:00,722250,4440450,0,10532,45.127404546000001
3441,151645,BWC-S,F192A.RS,8/13/1999 0:00:00,775450,4494300,0,10803,188.428309117000000
3442,151712,IMP-S,D21.RS,7/9/2014 0:00:00,744520,4306535,0,284,37.750171516400002
3443,151807,BWC-S,D33.RS,6/21/2012 0:00:00,722450,4438800,1,10039,17.171615704499999
3444,151846,MCB-W,M219.8E,8/31/2010 0:00:00,720101,4314977,0,586,16.279690098900002
3445,152087,SCB,D9.RS,8/28/2007 0:00:00,719470,4315335,1,399,6.690373742330000
3446,152156,BWC-S,D22.RS,6/26/2007 0:00:00,720100,4433950,0,10843,28.582788213000001
3447,152157,BWC-S,D17.RS,8/21/2003 0:00:00,760450,4479150,0,12516,61.192086046299998
3448,152158,SCB,D21.RS,6/18/2014 0:00:00,739900,4449800,0,11040,28.898762624900002
3449,152167,SCB,D7.RS,7/16/2010 0:00:00,819995,4115190,0,2192,151.924388486999990
3450,152168,TRI,BM00.7S,6/16/2011 0:00:00,808309,4164557,1,2345,0.000000000000000
3451,152391,BWC-S,D17.RS,9/14/2016 0:00:00,737270,4309885,0,451,1.051011572440000
3452,152437,BWC-S,D20.RS,7/11/2007 0:00:00,734020,4310635,0,346,25.540044546800001
3453,152438,MCB-U,D2.RS,9/19/2003 0:00:00,756700,4476600,0,11129,0.914880690096000
3454,152518,SCB,D23.RS,6/19/1998 0:00:00,743450,4453800,1,10644,10.657317870100000
3455,152591,BWC-S,D16.RS,9/17/2001 0:00:00,736020,4312535,1,550,1.177641324000000
3456,152618,SCB,D16.RS,9/11/1997 0:00:00,762950,4483450,0,11137,26.780759516500002
3457,152619,BWC-S,D16.RS,9/29/1998 0:00:00,739170,4309385,1,314,51.860384425699998
3458,152668,MCB-U,D5.RS,6/21/2016 0:00:00,814795,4121840,1,2221,136.059071268000000
3459,152772,SCB,D7.RS,8/28/1998 0:00:00,809895,4130190,0,3571,167.228188343000000
3460,152773,SCB,D11.RS,10/28/2014 0:00:00,815945,4144390,0,2295,0.000000000000000
3461,152808,SCB,D18.RS,8/9/2013 0:00:00,749450,4466450,0,11372,104.164432194000000
3462,152823,MCB-U,D5.RS,8/5/2010 0:00:00,744570,4307185,1,682,352.430595168000020
3463,152892,MCB-U,D1.RS,10/21/2005 0:00:00,807045,4165990,0,2347,46.678848901700000
3464,152893,BWC-S,D32.RS,9/10/1998 0:00:00,732100,4446450,0,11957,18.761185974200000
3465,152894,IMP-S,D23.RS,8/17/2006 0:00:00,746670,4305435,1,5891,314.114976494000020
3466,152907,BWC-S,D31.RS,10/18/1995 0:00:00,746000,4458900,1,12192,57.884808176699998
3467,152974,SCB,D13.RS,7/24/2015 0:00:00,715020,4305685,1,278,25.578394936500001
3468,152994,MCB-U,D10.RS,8/7/2012 0:00:00,739150,4452800,0,11042,47.740120793199999
3469,153010,SCB,I113.0Tb,9/7/2012 0:00:00,743494,4454903,1,11046,14.125612611799999
3470,153059,MCB-U,D4.RS,8/29/2008 0:00:00,751650,4473450,0,11119,21.511443921500000
3471,153072,SCB,D10.RS,8/2/2011 0:00:00,717870,4311285,1,544,167.639110219999990
3472,153097,MCB-U,D1.RS,8/5/2008 0:00:00,734120,4311785,1,547,34.182599998999997
3473,153145,SCB,C10A.RS,6/18/1998 0:00:00,729620,4312735,1,559,81.565970067899997
3474,153173,SCB,D10.RS,8/17/1998 0:00:00,718270,4312085,1,548,248.175063456000000
3475,153216,SCB,D24.RS,7/28/1997 0:00:00,749350,4466300,0,11076,34.906914573500003
3476,153240,MCB-U,M070.2A,8/29/1997 0:00:00,809550,4155709,1,2330,35.707353797099998
3477,153308,BWC-S,F316A.RS,7/21/2016 0:00:00,720100,4437150,0,10159,59.038554253999997
3478,153328,BWC-S,D34.RS,8/12/2014 0:00:00,722500,4438700,0,12066,49.567940740799997
3479,153378,SCB,D21.RS,6/24/2016 0:00:00,743450,4453450,1,10644,31.340423312100000
3480,153393,SCB,80775.16895,8/9/1996 0:00:00,807745,4168940,0,2350,381.543825094999990
3481,153435,MCB-U,M070.2A,10/11/2017 0:00:00,809550,4155709,0,2330,35.707353797099998
3482,153448,MCB-U,D5.RS,7/3/2002 0:00:00,745150,4457550,0,12190,36.804636821999999
3483,153496,MCB-U,D31.RS,8/5/2009 0:00:00,729450,4446550,0,11018,57.760460905300000
3484,153513,MCB-U,D1.RS,7/21/2010 0:00:00,702520,4312635,0,552,32.536180882899998
3485,153514,IMP-S,D22.RS,8/13/2008 0:00:00,744020,4306585,1,70,225.750987070000010
3486,153552,BWC-S,D25.RS,9/12/2002 0:00:00,714050,4430100,1,10450,37.958857744600003
3487,153590,MCB-U,D2.RS,8/14/2000 0:00:00,814795,4121740,0,2221,179.048748117999990
3488,153618,SCB,D8.RS,6/27/2001 0:00:00,707920,4305885,1,979,130.585940120999990
3489,153647,MCB-U,81405.1509,10/12/1995 0:00:00,814045,4150890,0,2023,31.351634505200000
3490,153710,SCB,I113.0Tb,7/2/2012 0:00:00,743494,4454903,1,11046,14.125612611799999
3491,153736,IMP-S,D22.RS,8/6/2009 0:00:00,743920,4306635,0,70,143.832730631999990
3492,153804,SCB,D11.RS,10/19/2009 0:00:00,811745,4128790,1,2242,70.980420791000000
3493,153833,SCB,D6.RS,8/23/2001 0:00:00,733770,4312535,0,547,443.230293139000030
3494,153856,SCB,81095.1287,7/11/1997 0:00:00,810945,4128690,1,2245,32.448618485200001
3495,153869,BWC-S,F19A.RS,9/18/1997 0:00:00,727370,4313585,1,563,40.948669839099999
3496,153877,SCB,D10.RS,8/2/1994 0:00:00,749950,4467150,0,11593,63.121777609799999
3497,153911,MCB-U,D4.RS,8/18/2017 0:00:00,740120,4309835,1,331,61.154600000000002
3498,153934,SCB,D14.RS,10/1/2008 0:00:00,715470,4308135,1,895,84.872147552700000
3499,154028,IMP-S,D21.RS,8/24/2015 0:00:00,743970,4306635,0,70,159.994051748000000
3500,154043,IMP-S,D21.RS,7/2/2009 0:00:00,744820,4306335,0,284,17.145429878800002
3501,154052,SCB,D12.RS,10/13/2017 0:00:00,809595,4130640,0,1960,199.915270107000000
3502,154075,SCB,C76A.RS,7/27/2015 0:00:00,716700,4431400,0,10146,51.536373105000003
3503,154107,BWC-S,F9A.RS,9/9/1994 0:00:00,734470,4311035,0,341,1.712298180520000
3504,154204,MCB-U,D7.RS,8/11/2008 0:00:00,740750,4454550,1,11048,19.521385272600000
3505,154306,SCB,D11.RS,8/26/2008 0:00:00,703070,4309035,1,321,38.784405481500002
3506,154352,MCB-U,D5.RS,9/29/1998 0:00:00,744020,4307485,1,682,392.156290495000010
3507,154384,MCB-U,D12.RS,10/14/1998 0:00:00,744800,4457300,0,11649,54.276495402700000
3508,154484,MCB-U,D2.RS,7/12/2013 0:00:00,763500,4484500,1,12744,41.929970165999997
3509,154527,BWC-S,D20.RS,9/8/2006 0:00:00,741720,4308285,0,504,0.000000000000000
3510,154528,BWC-S,D19.RS,10/1/2004 0:00:00,734270,4310935,1,348,12.015363869200000
3511,154563,MCB-U,D6.RS,7/1/2002 0:00:00,713870,4306635,0,995,150.527972070000000
3512,154633,BWC-S,F30A.RS,8/29/2017 0:00:00,739170,4309385,1,314,51.860384425699998
3513,154682,MCB-U,M070.2A,10/17/2008 0:00:00,809550,4155709,1,2330,35.707353797099998
3514,154722,SCB,D10.RS,7/23/2010 0:00:00,822145,4106640,0,3556,142.950922932000000
3515,154793,BWC-S,F296A.RS,6/28/2017 0:00:00,722500,4439350,0,10331,38.760440942599999
3516,154802,SCB,D14.RS,7/22/2014 0:00:00,714020,4304185,1,674,110.538889102000000
3517,154961,SCB,D11.RS,8/8/2014 0:00:00,807445,4167540,1,2348,293.243800964000000
3518,155011,SCB,D16.RS,8/4/2016 0:00:00,820445,4114690,0,1119,35.095004814799999
3519,155035,BWC-S,D17.RS,7/8/2011 0:00:00,732320,4311185,1,348,0.000000000000000
3520,155051,SCB,D6.RS,7/16/2010 0:00:00,819795,4115390,1,1732,81.362493141599998
3521,155126,MCB-U,D4.RS,9/24/2008 0:00:00,749150,4466500,0,12484,32.331552134900001
3522,155129,SCB,D13.RS,8/17/2010 0:00:00,741750,4452600,1,11041,25.044437602999999
3523,155163,SCB,D14.RS,6/16/2004 0:00:00,709020,4304935,1,283,26.133005907099999
3524,155169,BWC-S,F18A.RS,10/4/2004 0:00:00,727720,4313685,1,569,0.000000000000000
3525,155189,MCB-U,D1.RS,8/14/2003 0:00:00,779900,4495000,0,11207,20.533112301399999
3526,155211,SCB,C58A.RS,9/20/2007 0:00:00,807345,4166990,0,3580,428.025047423999980
3527,155253,MCB-U,D2.RS,10/6/2016 0:00:00,816145,4145790,1,2302,63.429128231699998
3528,155270,BWC-S,D34.RS,8/25/2015 0:00:00,733000,4444300,0,10055,25.219183010199998
3529,155271,MCB-U,D4.RS,8/6/1993 0:00:00,728550,4446550,1,11013,29.603961335000001
3530,155289,SCB,D12.RS,9/29/2010 0:00:00,718320,4312035,0,924,223.925515872999990
3531,155306,MCB-U,D1.RS,8/11/2011 0:00:00,809145,4158240,1,2333,103.480270324000000
3532,155318,MCB-U,D11.RS,7/18/2013 0:00:00,720550,4438199,0,10933,68.289679320399998
3533,155353,MCB-U,D29.RS,8/14/2006 0:00:00,744450,4456850,1,12475,99.772610607199994
3534,155386,MCB-U,D3.RS,8/6/2004 0:00:00,731470,4311935,1,545,10.083030794100001
3535,155499,BWC-S,D36.RS,10/15/1998 0:00:00,712650,4428200,1,10457,0.000000000000000
3536,155567,BWC-S,D19.RS,6/24/2004 0:00:00,742020,4307935,0,298,0.000000000000000
3537,155582,SCB,D10.RS,7/8/2016 0:00:00,816145,4143440,1,2296,22.279116760499999
3538,155611,SCB,D18.RS,8/29/2014 0:00:00,742050,4452700,1,10640,23.923935314900000
