"fishdata_rownum","stratum","lcode","sdate","snag","river_mile","wingdyke","riprap","barcode","summary","zone15e","zone15n","utmzone","uniq_id","pool","perimeter","max_depth","avg_depth","tot_vol","shoreline_density_index","pct_terr","pct_prm_wetf","near_terr_dist","near_terr_class_7","near_terr_name","near_forest_dist","year","upperlower"
267502,"BWC-S","F139A.RS","10/15/2012 0:00:00",1,NA,0,0,16010918,5,755500,4474700,15,"LAG_CFL_20","LAG",21602.8316481,3.25,0.630601911651,59540,10.0855485245,99.6065909174,37.3304839314,7.18190564771,"Dv","Developed",7.18190564771,"2012","lower"
267509,"SCB","D9.RS","8/10/2007 0:00:00",0,NA,0,0,16008863,5,749150,4466250,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",20.5553486034,"2007","lower"
267537,"MCB-U","D8.RS","9/30/2013 0:00:00",0,NA,0,1,15008064,5,823245,4104240,15,"OR2_USCB_4","OR2",4116.08178606,11.59,7.65316294211,2174646.25,2.10625961711,45.3037334529,33.8057697263,26.3900124441,"Ow","Open water",32.9646115937,"2013","lower"
267589,"MCB-U","D1.RS","9/3/2010 0:00:00",1,NA,0,0,15007078,5,810045,4156390,15,"OR2_SCB_89","OR2",36221.8586441,24.19,5.6275121245,27210428,4.30130154602,49.2079790119,43.5192482837,87.887960209,"Fo","Forest",87.887960209,"2010","lower"
267614,"SCB","D10.RS","8/19/2003 0:00:00",0,NA,0,0,15005174,2,807395,4167190,15,"OR2_SC_11","OR2",4033.29581669,4.35,2.31248857499,974078,1.43666325007,72.6081875034,17.7644288457,109.382024164,"Ow","Open water",318.814177739,"2003","lower"
267615,"MCB-U","D7.RS","6/16/2016 0:00:00",1,NA,0,0,14007630,5,712570,4305685,15,"P26_SCB_45","P26",3803.87068375,7.88,3.74621974802,1598231,1.62602741962,41.5113905272,18.113892163,13.215497847,"Ma","Marsh",13.215497847,"2016","lower"
267663,"MCB-U","D1.RS","10/7/2010 0:00:00",1,NA,0,0,15007148,5,810545,4155090,15,"OR2_SCB_89","OR2",36221.8586441,24.19,5.6275121245,27210428,4.30130154602,49.2079790119,43.5192482837,31.9705867162,"Fo","Forest",31.9705867162,"2010","lower"
267675,"BWC-S","D30.RS","8/24/1995 0:00:00",0,NA,0,0,16001354,2,751100,4469500,15,"LAG_CFL_22","LAG",22373.7643523,1.14,0.637236569593,368514,6.0138215845,98.3292899026,38.3041285593,62.5508583181,"Fo","Forest",62.5508583181,"1995","lower"
267676,"IMP-S","D21.RS","6/30/2017 0:00:00",0,NA,0,1,14007965,5,743770,4306535,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,4.21074950768,"Ow","Open water",263.397370666,"2017","lower"
267796,"SCB","D25.RS","6/26/1997 0:00:00",1,NA,0,0,16003036,5,743450,4453750,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,0,"Ag","Agriculture",0,"1997","lower"
267831,"SCB","D20.RS","9/25/2017 0:00:00",0,NA,0,0,16013398,5,740850,4450050,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,31.3662271323,"Fo","Forest",31.3662271323,"2017","lower"
267879,"SCB","D11.RS","8/13/2002 0:00:00",1,NA,0,0,16006867,5,715900,4431100,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,13.5454460202,"Fo","Forest",34.8905159542,"2002","lower"
268190,"BWC-S","F169A.RS","9/27/2013 0:00:00",0,NA,0,0,16011616,5,745799,4458050,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.696120276,"Fo","Forest",315.984821021,"2013","lower"
268328,"BWC-S","D18.RS","10/9/2012 0:00:00",0,NA,0,0,14006664,2,736670,4310235,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.586421471,"Fo","Forest",17.586421471,"2012","lower"
268335,"BWC-S","D25.RS","9/24/2009 0:00:00",1,NA,0,0,16009566,5,712700,4428800,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,36.3536166589,"Fo","Forest",36.3536166589,"2009","lower"
268497,"BWC-S","F358A.RS","9/21/2015 0:00:00",0,NA,0,0,16012479,5,719100,4433050,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,12.8519552151,"Fo","Forest",12.8519552151,"2015","lower"
268652,"BWC-S","D35.RS","9/4/2012 0:00:00",0,NA,0,0,16011087,2,729500,4444250,15,"LAG_CFL_60","LAG",44338.6783753,1.3,0.5775,2755,5.88432106556,99.7955311053,59.2813869458,66.6700695286,"Fo","Forest",180.368003093,"2012","lower"
268653,"BWC-S","F164A.RS","10/13/1995 0:00:00",1,NA,0,0,16001536,5,722850,4439250,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,28.9672611756,"Fo","Forest",28.9672611756,"1995","lower"
268758,"MCB-W","M219.5E","7/13/2000 0:00:00",0,NA,1,1,14003010,6,720516,4315210,15,"P26_SCB_53","P26",9278.78950825,18.33,5.15867934595,4109275,2.92232293197,45.2086495888,37.0445129215,4.58909281658,"Ow","Open water",14.3251154372,"2000","lower"
268776,"MCB-U","D14.RS","6/26/1997 0:00:00",1,NA,0,0,16003039,5,740350,4453450,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4726527491,"Fo","Forest",44.4726527491,"1997","lower"
268797,"MCB-U","D6.RS","10/4/1994 0:00:00",0,NA,0,1,14000582,5,743870,4308085,15,"P26_USCB_3","P26",6402.5753966,12.46,6.87097842528,2157659.00096,3.2180019467,48.8422088045,0,14.6194366182,"Dv","Developed",1008.35276283,"1994","lower"
268965,"SCB","D35.RS","9/21/2004 0:00:00",1,NA,0,0,16007904,5,741600,4452550,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,41.1978121267,"Ag","Agriculture",41.1978121267,"2004","lower"
268985,"SCB","D21.RS","10/9/2012 0:00:00",0,NA,0,0,16011132,5,715900,4431100,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,13.5454460202,"Fo","Forest",34.8905159542,"2012","lower"
269027,"MCB-U","D1.RS","8/19/2003 0:00:00",0,NA,0,0,15005173,5,807945,4166890,15,"OR2_SCB_89","OR2",36221.8586441,24.19,5.6275121245,27210428,4.30130154602,49.2079790119,43.5192482837,98.3360201295,"Fo","Forest",98.3360201295,"2003","lower"
269063,"SCB","D13.RS","9/24/2012 0:00:00",0,NA,0,0,16011127,2,767300,4490900,15,"LAG_SC_3","LAG",1658.86904896,1.47,0.816287726358,20284.75,2.56366337588,90.4159269618,85.9738588947,14.1766215186,"Fo","Forest",14.1766215186,"2012","lower"
269064,"BWC-S","D18.RS","6/26/1998 0:00:00",1,NA,0,0,14001956,5,739920,4309235,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,25.7402639439,"Fo","Forest",25.7402639439,"1998","lower"
269097,"SCB","D5.RS","9/14/2005 0:00:00",0,NA,0,0,15005683,2,819995,4115090,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,104.914341893,"Fo","Forest",104.914341893,"2005","lower"
269098,"SCB","D24.RS","7/12/2017 0:00:00",1,NA,0,0,16013258,5,715950,4431050,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,25.5470852242,"Fo","Forest",25.5470852242,"2017","lower"
269131,"SCB","D10.RS","6/23/2014 0:00:00",0,NA,0,1,14007008,5,718320,4311635,15,"P26_SC_7","P26",23945.6146994,15.92,4.3569686113,16295934,3.45859917963,87.0830153348,64.2612174203,9.98117108267,"Dv","Developed",72.1299376231,"2014","lower"
269158,"BWC-S","D17.RS","7/11/2007 0:00:00",1,NA,0,0,14004908,5,729320,4313285,15,"P26_CFL_42","P26",1726.62924272,1.03,0.472511332729,12617,2.86047811427,96.9378234237,96.9378234237,9.42625076595,"Fo","Forest",9.42625076595,"2007","lower"
269181,"BWC-S","D18.RS","6/17/2010 0:00:00",1,NA,0,1,16009988,5,757400,4476300,15,"LAG_CFL_20","LAG",21602.8316481,3.25,0.630601911651,59540,10.0855485245,99.6065909174,37.3304839314,18.3256000001,"Fo","Forest",18.3256000001,"2010","lower"
269204,"BWC-S","D20.RS","8/27/1998 0:00:00",0,NA,0,0,14002107,2,742370,4307235,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"1998","lower"
269205,"SCB","80745.168","7/9/1997 0:00:00",1,NA,0,0,15001764,5,807399,4167983,15,"OR2_SC_11","OR2",4033.29581669,4.35,2.31248857499,974078,1.43666325007,72.6081875034,17.7644288457,0,"Ow","Open water",415.368345165,"1997","lower"
269254,"SCB","D11.RS","6/29/1994 0:00:00",1,NA,0,0,14000655,5,718870,4314935,15,"P26_SC_11","P26",4165.47226211,8.89,2.59843545119,1089913.75,1.80408171624,73.3458531072,52.6652235394,62.5754619036,"Fo","Forest",62.5754619036,"1994","lower"
269338,"MCB-U","D3.RS","6/17/1998 0:00:00",0,NA,0,0,14001926,2,716520,4311235,15,"P26_USCB_25","P26",3506.13442013,10.66,5.54798863466,927485,2.41575448456,46.0428041418,21.2038328784,33.0047224944,"Fo","Forest",33.0047224944,"1998","lower"
269339,"BWC-S","F94A.RS","6/15/2007 0:00:00",1,NA,0,0,16008669,5,739150,4447800,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Ag","Agriculture",0,"2007","lower"
269392,"MCB-U","D2.RS","6/26/2009 0:00:00",0,NA,0,0,14005466,2,742270,4307685,15,"P26_CFL_58","P26",5933.58093805,12.74,1.34825864464,1367851,1.64922470062,56.8332200078,23.5372717321,1.39319407379,"Ow","Open water",24.9139809642,"2009","lower"
269411,"SCB","D19.RS","6/15/2017 0:00:00",1,NA,0,0,16013221,5,743400,4453250,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,31.8205550158,"Fo","Forest",31.8205550158,"2017","lower"
269416,"MCB-U","D4.RS","9/11/2009 0:00:00",0,NA,0,0,15006772,2,815695,4146990,15,"OR2_SCB_64","OR2",32981.1042858,18.04,5.72380771647,26655343.25,4.11853664509,47.5949486957,34.7069238519,80.727442945,"Ow","Open water",88.6607616048,"2009","lower"
269417,"SCB","D10.RS","10/11/2006 0:00:00",0,NA,1,1,14004791,5,717670,4311685,15,"P26_TSC_18","P26",1493.28024611,5.58,2.57134572072,114167.75,1.82211574433,73.3849627801,71.6434743831,20.2863917591,"Fo","Forest",20.2863917591,"2006","lower"
269467,"SCB","D21.RS","8/15/1997 0:00:00",1,NA,0,0,16003305,5,716450,4431300,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,44.7366661685,"Fo","Forest",44.7366661685,"1997","lower"
269514,"BWC-S","F300A.RS","9/6/2017 0:00:00",1,NA,0,0,16013098,5,722650,4438850,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,50.686783294,"Fo","Forest",50.686783294,"2017","lower"
269567,"IMP-S","D23.RS","6/18/2007 0:00:00",1,NA,0,1,14004847,5,746670,4305385,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,19.5660525853,"Dv","Developed",281.874734781,"2007","lower"
269613,"SCB","D14.RS","7/10/2003 0:00:00",1,NA,0,0,16007254,5,741250,4450950,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,7.6533377677,"Fo","Forest",7.6533377677,"2003","lower"
269903,"BWC-S","F34A.RS","8/22/2013 0:00:00",1,NA,0,0,14006847,5,738219,4309435,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,4.49198265647,"Dv","Developed",5.65285627683,"2013","lower"
269936,"MCB-U","D33.RS","7/7/2000 0:00:00",1,NA,0,0,16005420,5,748300,4463350,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,33.6622785783,"Fo","Forest",33.6622785783,"2000","lower"
269974,"MCB-U","D6.RS","7/9/2014 0:00:00",0,NA,0,0,15008207,5,814945,4121240,15,"OR2_SCB_82","OR2",6735.19116231,15.51,3.90903133903,3190062.75,1.88024635528,42.6186339713,40.9335867145,84.7553304822,"Fo","Forest",84.7553304822,"2014","lower"
270063,"SCB","C32A.RS","8/3/2011 0:00:00",0,NA,0,0,16010380,5,743450,4453400,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,31.3760649451,"Ag","Agriculture",31.3760649451,"2011","lower"
270102,"BWC-S","D24.RS","8/9/2004 0:00:00",0,NA,0,0,16007787,2,719600,4433650,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,46.2495391774,"Ag","Agriculture",46.2495391774,"2004","lower"
270103,"SCB","D16.RS","9/26/2005 0:00:00",0,NA,0,0,16008196,5,749650,4466750,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,54.361425515,"Fo","Forest",54.361425515,"2005","lower"
270165,"SCB","D11.RS","6/20/2017 0:00:00",1,NA,0,0,15009015,5,817395,4142890,15,"OR2_SC_9","OR2",24431.6067199,17.75,3.37063307424,3143958,5.95855252814,97.3093713904,84.8823565247,52.020739522,"Fo","Forest",52.020739522,"2017","lower"
270182,"MCB-U","D1.RS","10/25/2006 0:00:00",1,NA,1,0,14004838,5,730720,4312135,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Ow","Open water",70.0387572661,"2006","lower"
270221,"BWC-S","D35.RS","10/17/1997 0:00:00",1,NA,0,0,16003687,5,716200,4431000,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,6.97279720673,"GrFb","Grass/forbs",13.5655286939,"1997","lower"
270233,"MCB-U","D4.RS","8/3/2010 0:00:00",0,NA,0,0,16009898,5,749200,4466650,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,26.8957535248,"Fo","Forest",42.9843799406,"2010","lower"
270261,"MCB-U","D5.RS","6/25/1999 0:00:00",1,NA,0,0,14002537,5,712620,4305635,15,"P26_SCB_45","P26",3803.87068375,7.88,3.74621974802,1598231,1.62602741962,41.5113905272,18.113892163,81.6215624825,"Ma","Marsh",81.6215624825,"1999","lower"
270303,"SCB","D13.RS","8/1/2005 0:00:00",0,NA,0,0,16008089,5,768400,4491600,15,"LAG_SC_2","LAG",2781.14128768,1.82,0.837749307479,30242.75,3.25847650945,92.6333190389,92.6333190389,19.0552779885,"Fo","Forest",19.0552779885,"2005","lower"
270362,"BWC-S","D23.RS","10/5/2001 0:00:00",0,NA,0,0,16006587,2,751100,4469550,15,"LAG_CFL_22","LAG",22373.7643523,1.14,0.637236569593,368514,6.0138215845,98.3292899026,38.3041285593,34.7774808672,"Fo","Forest",34.7774808672,"2001","lower"
270363,"MCB-U","D1.RS","8/10/2007 0:00:00",0,NA,0,0,15006189,5,815595,4148690,15,"OR2_SCB_88","OR2",25116.9471015,21.03,6.29889945619,12914948.5,4.5204398233,49.1734590187,45.6512787357,53.2351364461,"Fo","Forest",53.2351364461,"2007","lower"
270388,"MCB-U","D33.RS","8/1/2002 0:00:00",0,NA,0,0,16006833,5,742350,4455900,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,40.138424408,"Fo","Forest",40.138424408,"2002","lower"
270411,"SCB","D9.RS","7/7/1999 0:00:00",1,NA,0,0,14002336,5,706620,4306735,15,"P26_SC_1","P26",9078.41559551,7.25,1.79241460601,2680152.75,2.03508312227,87.3174603277,42.6391251938,226.202261872,"GrFb","Grass/forbs",226.202261872,"1999","lower"
270433,"SCB","D17.RS","8/14/2017 0:00:00",0,NA,0,0,16013054,5,743250,4453000,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,31.4708699492,"Fo","Forest",58.4693161197,"2017","lower"
270504,"MCB-U","A12A.RS","9/3/2002 0:00:00",1,NA,0,1,14003818,5,730770,4312635,15,"P26_SCB_39","P26",3011.37789705,15.77,6.38371283449,2576466.5,1.33754172439,34.6593802675,16.6262686396,349.077358554,"Dv","Developed",487.705344431,"2002","lower"
270561,"MCB-U","D5.RS","6/22/2007 0:00:00",1,NA,0,0,16008658,5,718850,4433150,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,30.564383647,"Ag","Agriculture",30.564383647,"2007","lower"
270625,"BWC-S","D20.RS","9/9/2003 0:00:00",0,NA,0,0,16007277,2,721900,4438400,15,"LAG_CFL_37","LAG",33779.3099013,4.97,0.409170259923,732143,5.56034219799,99.3586624359,80.6944831746,38.7710174477,"Fo","Forest",73.2502384553,"2003","lower"
270626,"MCB-U","D8.RS","9/28/2015 0:00:00",1,NA,0,1,14007527,5,746820,4305835,15,"P26_USCB_57","P26",5201.30148926,23.9,11.5412920239,9354794.24734,1.6204625038,29.5176904342,10.5779779147,133.708703215,"Dv","Developed",522.740272043,"2015","lower"
270917,"MCB-U","D8.RS","6/29/2011 0:00:00",0,NA,0,0,16010263,2,725300,4444600,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,37.6579713163,"Ma","Marsh",37.6579713163,"2011","lower"
270919,"SCB","D34.RS","9/24/2004 0:00:00",0,NA,0,0,16007930,5,749600,4466800,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,59.8133938422,"Fo","Forest",59.8133938422,"2004","lower"
271017,"SCB","D13.RS","8/4/2017 0:00:00",1,NA,0,0,14008039,5,715320,4306235,15,"P26_TSC_12","P26",13791.0685045,8.46,3.20836616396,3196415,3.80066558419,93.6680136879,57.0859404213,81.2012886793,"Fo","Forest",81.2012886793,"2017","lower"
271103,"MCB-U","D7.RS","10/21/1994 0:00:00",0,NA,0,1,14000606,5,706170,4307435,15,"P26_SCB_46","P26",5009.57288055,9.75,3.64424116555,2895258.5,1.57550135324,35.0964775867,10.4037820085,10.7529679332,"GrFb","Grass/forbs",10.7529679332,"1994","lower"
271135,"MCB-U","D11.RS","10/3/2012 0:00:00",0,NA,0,0,16010880,5,722950,4442350,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,70.7257288358,"Ag","Agriculture",70.7257288358,"2012","lower"
271187,"MCB-U","D27.RS","8/7/2006 0:00:00",1,NA,0,0,16008428,5,765700,4489800,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5359930236,"Fo","Forest",40.46904278,"2006","lower"
271253,"MCB-U","D13.RS","9/13/1999 0:00:00",1,NA,0,0,16005090,5,713250,4430150,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,40.0710121965,"Fo","Forest",40.0710121965,"1999","lower"
271268,"MCB-U","D1.RS","7/16/2007 0:00:00",1,NA,0,0,16008754,5,769750,4492250,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,41.2450288276,"Fo","Forest",41.2450288276,"2007","lower"
271286,"SCB","D11.RS","8/4/2005 0:00:00",1,NA,0,0,16008111,5,715350,4430950,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,115.820346375,"Fo","Forest",115.820346375,"2005","lower"
271324,"IMP-S","D21.RS","6/27/1997 0:00:00",1,NA,0,0,14001844,5,744120,4306585,15,"P26_CFL_7","P26",1918.95793536,1.71,1.05817303122,164561,1.33986097022,79.8097942742,61.9572149223,161.847920914,"Ow","Open water",208.037421269,"1997","lower"
271371,"SCB","D9.RS","9/23/2011 0:00:00",0,NA,0,1,15007441,5,807745,4168490,15,"OR2_SC_11","OR2",4033.29581669,4.35,2.31248857499,974078,1.43666325007,72.6081875034,17.7644288457,186.637596204,"Ow","Open water",455.820705704,"2011","lower"
271396,"BWC-S","D19.RS","8/14/2001 0:00:00",0,NA,0,0,16006337,2,719750,4433400,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,42.7014277346,"Fo","Forest",42.7014277346,"2001","lower"
271421,"MCB-U","D3.RS","8/19/2013 0:00:00",0,NA,0,0,16011253,5,780900,4494250,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,18.2376564789,"Fo","Forest",36.9388678152,"2013","lower"
271485,"SCB","D9.RS","8/18/2003 0:00:00",0,NA,0,0,15005184,2,807745,4168790,15,"OR2_USCB_24","OR2",11694.5342903,14.06,4.70192071654,4252182,2.75726921423,38.9405634206,20.2671001685,61.2015747417,"Ow","Open water",530.710691614,"2003","lower"
271486,"MCB-U","D4.RS","7/13/2015 0:00:00",0,NA,0,0,16012349,2,757800,4477950,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,35.3896304873,"Fo","Forest",46.1664206947,"2015","lower"
271487,"SCB","C118A.RS","10/5/2007 0:00:00",0,NA,0,1,15006277,5,809045,4132340,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2007","lower"
271515,"MCB-U","D7.RS","8/29/2012 0:00:00",0,NA,0,0,15007688,2,821595,4110790,15,"OR2_SCB_57","OR2",6404.67657438,10.18,3.33948118607,2260912.25,1.86694216312,36.5615570208,36.5615570208,70.0594155031,"Fo","Forest",70.0594155031,"2012","lower"
271516,"SCB","D7.RS","8/8/2000 0:00:00",0,NA,0,0,15003819,5,815995,4144440,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2000","lower"
271535,"MCB-W","M227.5W","10/31/2007 0:00:00",0,NA,0,0,14005092,2,712905,4304950,15,"P26_SCB_34","P26",11293.923559,13.94,4.38233354698,4273323,3.17449178187,43.540371982,25.0758746245,42.3031272486,"Ow","Open water",51.508032678,"2007","lower"
271661,"SCB","D13.RS","10/16/1996 0:00:00",1,NA,0,0,14001454,5,700920,4314635,15,"P26_TSC_23","P26",17904.2910599,4.4,1.53662267302,943063.75,5.85911064467,97.3455300307,93.7184718806,35.2003546258,"Fo","Forest",35.2003546258,"1996","lower"
271717,"BWC-S","D17.RS","9/28/1994 0:00:00",0,NA,0,0,16000862,2,719700,4433400,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,32.400521041,"Fo","Forest",32.400521041,"1994","lower"
271809,"MCB-U","D26.RS","8/4/2000 0:00:00",0,NA,0,0,16005558,5,774000,4493850,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,52.2554747152,"Fo","Forest",63.9236492638,"2000","lower"
271839,"SCB","D9.RS","10/7/2009 0:00:00",1,NA,0,0,14005646,5,720020,4315685,15,"P26_TSC_24","P26",4099.10597312,3.49,1.26158424805,278715.5,2.41350228958,85.6645606834,63.811945524,25.5931376702,"Fo","Forest",25.5931376702,"2009","lower"
272038,"BWC-S","D35.RS","8/28/2015 0:00:00",0,NA,0,0,16012447,2,724500,4441650,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,37.0928601783,"Fo","Forest",37.0928601783,"2015","lower"
272039,"BWC-S","F57A.RS","8/17/2012 0:00:00",0,NA,0,0,16010793,5,759500,4481700,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,9.81623560917,"Fo","Forest",15.4386540568,"2012","lower"
272216,"SCB","81065.1295","10/30/1995 0:00:00",1,NA,0,0,15001155,5,810645,4129490,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,78.0029369119,"Fo","Forest",78.0029369119,"1995","lower"
272229,"BWC-S","D20.RS","8/29/2017 0:00:00",0,NA,0,1,14008107,5,738720,4309535,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,12.9769906106,"Fo","Forest",12.9769906106,"2017","lower"
272279,"MCB-U","D5.RS","8/22/2006 0:00:00",0,NA,0,0,14004694,5,712720,4305735,15,"P26_SCB_45","P26",3803.87068375,7.88,3.74621974802,1598231,1.62602741962,41.5113905272,18.113892163,40.7048812976,"Ma","Marsh",40.7048812976,"2006","lower"
272365,"SCB","C39A.RS","9/24/2013 0:00:00",0,NA,0,0,16011594,5,743549,4454000,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,12.8936314007,"Ag","Agriculture",12.8936314007,"2013","lower"
272377,"SCB","D26.RS","10/21/1999 0:00:00",1,NA,0,0,16005280,5,741300,4451000,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,34.4302894217,"Ag","Agriculture",34.4302894217,"1999","lower"
272414,"MCB-U","D1.RS","6/15/2012 0:00:00",0,NA,0,1,14006463,5,723970,4316085,15,"P26_USCB_7","P26",29331.5335849,11.88,6.16201518665,6776060,7.12986428898,51.8889062253,11.4654568954,43.3647174962,"Ow","Open water",285.76499991,"2012","lower"
272449,"MCB-U","D14.RS","7/27/1995 0:00:00",0,NA,0,0,16001215,5,755700,4475300,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9644945475,"Dv","Developed",78.9644945475,"1995","lower"
272489,"BWC-S","D25.RS","10/3/2002 0:00:00",1,NA,0,0,16007115,5,734650,4445400,15,"LAG_TSC_11","LAG",26908.3379901,2.09,0.807611624835,305681,10.0415173192,97.8391073454,81.2016778667,15.5317125253,"Ag","Agriculture",15.5317125253,"2002","lower"
272541,"SCB","D14.RS","8/12/1994 0:00:00",1,NA,0,0,14000475,5,715420,4306435,15,"P26_TSC_12","P26",13791.0685045,8.46,3.20836616396,3196415,3.80066558419,93.6680136879,57.0859404213,24.9160814418,"Fo","Forest",24.9160814418,"1994","lower"
272546,"BWC-S","D19.RS","10/7/2016 0:00:00",0,NA,0,0,14007802,2,734070,4310685,15,"P26_CFL_21","P26",15063.884292,1.28,0.714310950795,189625,7.63057217489,99.6104684166,84.0947826022,9.05896482824,"Fo","Forest",9.05896482824,"2016","lower"
272547,"MCB-U","D1.RS","6/24/1999 0:00:00",1,NA,0,0,14002532,5,725070,4314885,15,"P26_SCB_44","P26",9012.68717534,12.19,3.98082449192,6885035,1.9306078061,44.3399169359,27.5904625812,57.7102498924,"Fo","Forest",57.7102498924,"1999","lower"
