FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag
358,15455,SCB,80990.1304,9/22/1995 0:00:00,809895,4130390,0
359,15526,SCB,D23.RS,7/22/1999 0:00:00,715100,4430800,1
360,15570,BWC-S,F159A.RS,9/27/2013 0:00:00,746900,4459450,0
361,15655,MCB-W,M232.9E,10/28/2008 0:00:00,705804,4307765,0
362,15682,MCB-U,D29.RS,8/14/2009 0:00:00,763950,4485050,0
363,15737,BWC-S,D18.RS,10/26/2000 0:00:00,722250,4438250,0
364,15738,MCB-U,D3.RS,7/9/2009 0:00:00,705270,4307585,0
365,15851,SCB,D18.RS,7/23/2015 0:00:00,741000,4450250,1
366,15879,BWC-S,F284A.RS,8/22/2016 0:00:00,724550,4441350,0
367,15903,BWC-S,D18.RS,9/17/2008 0:00:00,733570,4310685,0
368,15904,SCB,D24.RS,7/11/2013 0:00:00,714800,4430749,1
369,15946,SCB,D7.RS,9/28/1994 0:00:00,716700,4431400,1
370,16035,MCB-U,D13.RS,6/19/1998 0:00:00,738250,4449550,1
371,16045,BWC-S,D17.RS,6/19/2003 0:00:00,759400,4478750,0
372,16046,BWC-S,D17.RS,9/22/1999 0:00:00,732770,4310985,0
373,16047,SCB,D16.RS,10/12/2015 0:00:00,743450,4453350,0
374,16168,BWC-S,F4A.RS,10/29/2002 0:00:00,738720,4309435,1
375,16246,BWC-S,D9.RS,9/11/2001 0:00:00,699820,4319385,0
376,16374,MCB-U,D6.RS,6/16/2004 0:00:00,738750,4452600,0
377,16392,MCB-U,D3.RS,9/28/2017 0:00:00,781700,4494400,0
378,16404,BWC-S,D28.RS,9/22/2016 0:00:00,761300,4478550,0
379,16439,BWC-S,D30.RS,6/27/1996 0:00:00,737000,4445600,1
380,16460,BWC-S,D19.RS,7/7/2016 0:00:00,739270,4309335,1
381,16499,BWC-S,D12.RS,8/25/2004 0:00:00,740670,4309185,0
382,16572,SCB,D20.RS,7/22/2015 0:00:00,739100,4449450,1
383,16646,BWC-S,D3.RS,9/13/1999 0:00:00,759500,4481500,0
384,16647,MCB-U,D31.RS,9/28/2007 0:00:00,762400,4482800,0
385,16663,SCB,D9.RS,6/25/2008 0:00:00,750000,4467300,1
386,16677,BWC-S,D34.RS,7/13/1995 0:00:00,729450,4445250,1
387,16733,SCB,D15.RS,6/17/2002 0:00:00,749250,4465950,0
388,16734,SCB,D9.RS,9/18/1997 0:00:00,735570,4312785,1
389,16760,SCB,D15.RS,10/11/2013 0:00:00,819945,4115340,0
390,16761,SCB,D15.RS,9/17/2014 0:00:00,766650,4490200,1
391,16783,MCB-U,B40A.RS,6/15/1993 0:00:00,745265,4307385,1
392,16808,MCB-U,D13.RS,10/19/1999 0:00:00,752300,4473900,1
393,16815,BWC-S,D25.RS,9/28/2015 0:00:00,762500,4485550,0
394,16816,SCB,D11.RS,7/13/2004 0:00:00,816645,4137440,1
395,16837,BWC-S,D12.RS,9/7/2007 0:00:00,740570,4309135,1
396,16901,IMP-S,D23.RS,8/7/1995 0:00:00,745770,4305635,0
397,16932,SCB,D12.RS,8/2/1999 0:00:00,718370,4312185,1
398,16979,MCB-U,D1.RS,7/3/2007 0:00:00,815595,4148690,0
399,16995,SCB,D13.RS,8/3/2016 0:00:00,707520,4305885,0
400,17022,BWC-S,D15.RS,7/8/2011 0:00:00,735720,4312435,0
401,17048,SCB,C39A.RS,7/26/1994 0:00:00,809645,4130390,0
402,17066,MCB-U,D4.RS,9/19/2012 0:00:00,757500,4477600,0
403,17088,SCB,D15.RS,8/12/2009 0:00:00,722800,4441650,1
404,17179,SCB,D10.RS,6/21/2007 0:00:00,716770,4309935,1
405,17231,BWC-S,D26.RS,6/28/2013 0:00:00,761550,4483100,1
406,17233,SCB,C36A.RS,10/9/1998 0:00:00,819982,4115607,1
407,17283,IMP-S,D21.RS,9/18/1996 0:00:00,744220,4306785,NA
408,17331,MCB-U,D33.RS,6/19/2003 0:00:00,762150,4481600,1
409,17346,BWC-S,D26.RS,8/10/2017 0:00:00,783450,4499050,0
410,17395,BWC-S,F296A.RS,7/17/2013 0:00:00,723600,4439749,1
411,17450,SCB,D12.RS,6/19/2000 0:00:00,741350,4451150,1
412,17524,SCB,D22.RS,8/27/2001 0:00:00,719220,4315185,1
413,17554,MCB-U,D31.RS,7/1/2010 0:00:00,728450,4446450,1
414,17562,MCB-U,D4.RS,6/30/2011 0:00:00,816095,4145940,1
415,17563,SCB,D12.RS,8/24/2010 0:00:00,700620,4311685,1
416,17572,IMP-S,D24.RS,9/30/1999 0:00:00,745620,4305635,1
417,17692,MCB-U,D11.RS,7/11/1997 0:00:00,750650,4468800,0
418,17703,SCB,D35.RS,6/22/2004 0:00:00,716100,4431100,1
419,17717,BWC-S,F374A.RS,8/12/2002 0:00:00,722100,4438000,1
420,17815,MCB-U,D7.RS,8/16/2013 0:00:00,821495,4111140,0
421,17851,BWC-S,F7A.RS,6/26/1998 0:00:00,738770,4309435,1
422,17852,BWC-S,D30.RS,9/14/1998 0:00:00,750300,4467750,0
423,17853,SCB,D12.RS,8/1/2012 0:00:00,703720,4310435,1
424,17876,BWC-S,F380A.RS,10/18/2012 0:00:00,712750,4428350,1
425,17932,IMP-S,D21.RS,6/15/1993 0:00:00,744615,4306485,0
426,18009,BWC-S,F19A.RS,10/4/2005 0:00:00,727520,4313585,1
427,18066,MCB-U,D1.RS,8/12/1994 0:00:00,720320,4316085,1
428,18082,BWC-S,D19.RS,10/25/2005 0:00:00,735870,4312385,1
429,18124,SCB,D7.RS,6/15/2010 0:00:00,777000,4494200,1
430,18157,MCB-U,D1.RS,7/7/2011 0:00:00,782950,4495850,0
431,18158,BWC-S,D21.RS,8/8/2006 0:00:00,729900,4443850,0
432,18171,MCB-U,D30.RS,8/5/2009 0:00:00,740650,4454350,0
433,18188,BWC-S,D28.RS,7/20/2017 0:00:00,782050,4493800,0
434,18189,BWC-S,D19.RS,10/18/2010 0:00:00,733970,4310585,0
435,18190,MCB-U,D4.RS,7/20/2017 0:00:00,814095,4150790,0
436,18211,BWC-S,D20.RS,8/11/2006 0:00:00,733050,4444850,0
437,18212,BWC-S,D25.RS,8/26/2010 0:00:00,712750,4428750,1
438,18272,BWC-S,D19.RS,7/14/2003 0:00:00,742370,4307185,0
439,18297,SCB,D6.RS,10/29/2006 0:00:00,816795,4118190,0
440,18298,MCB-U,D1.RS,10/13/2000 0:00:00,723920,4315285,1
441,18334,BWC-S,D35.RS,7/21/2016 0:00:00,719900,4436150,0
442,18481,MCB-U,D3.RS,11/11/1993 0:00:00,809284,4134040,1
443,18593,BWC-S,F278A.RS,10/18/2005 0:00:00,759450,4481750,1
444,18660,SCB,D35.RS,10/21/2005 0:00:00,743450,4453500,1
445,18742,SCB,D14.RS,10/13/2009 0:00:00,728620,4313035,1
446,18763,MCB-U,D2.RS,8/6/2015 0:00:00,701320,4314935,1
447,18837,SCB,D12.RS,7/8/1993 0:00:00,749475,4466725,0
448,18851,TWZ,I80.0,7/21/1995 0:00:00,710889,4423794,1
449,18896,SCB,D10.RS,10/8/1996 0:00:00,716320,4307735,1
450,18928,IMP-S,D23.RS,10/25/2010 0:00:00,745470,4305635,0
451,18970,SCB,D36.RS,7/3/2002 0:00:00,743500,4454900,1
452,19014,SCB,D10.RS,9/17/2015 0:00:00,734170,4312635,1
453,19037,SCB,D22.RS,7/22/1999 0:00:00,714900,4430850,1
454,19076,IMP-S,D24.RS,10/25/2010 0:00:00,746520,4305135,0
455,19135,SCB,I113.0Tb,8/31/2016 0:00:00,743494,4454903,1
456,19141,BWC-S,D28.RS,10/17/2012 0:00:00,760950,4482550,0
457,19142,BWC-S,F427A.RS,7/25/1997 0:00:00,712750,4428150,1
458,19202,MCB-U,D5.RS,6/19/2009 0:00:00,762350,4482650,1
459,19250,BWC-S,D29.RS,8/24/1995 0:00:00,751800,4470600,0
460,19251,SCB,D13.RS,10/13/2015 0:00:00,717720,4311235,1
461,19283,IMP-S,D21.RS,9/28/1998 0:00:00,744120,4306735,0
462,19348,BWC-S,D29.RS,7/13/2017 0:00:00,762000,4484400,0
463,19425,BWC-S,F428A.RS,10/15/1998 0:00:00,712750,4428800,1
464,19525,MCB-U,D31.RS,9/24/2008 0:00:00,756150,4475550,1
465,19580,BWC-S,D16.RS,6/17/2010 0:00:00,760050,4479050,1
466,19583,BWC-S,D34.RS,9/6/2011 0:00:00,720050,4437400,1
467,19629,MCB-U,D5.RS,6/18/2012 0:00:00,756350,4476400,1
468,19803,MCB-U,D27.RS,8/13/2001 0:00:00,748500,4463650,1
469,19827,MCB-U,D29.RS,8/22/2000 0:00:00,745900,4460400,0
470,19847,IMP-S,H3A.RS,7/1/2004 0:00:00,743720,4306485,0
471,19957,BWC-S,F3A.RS,6/16/2014 0:00:00,720920,4314235,1
472,20001,MCB-U,D4.RS,10/12/1999 0:00:00,714270,4307435,0
473,20049,SCB,D18.RS,8/21/2008 0:00:00,722800,4441700,1
474,20121,MCB-U,D7.RS,6/28/2007 0:00:00,744970,4307435,0
475,20178,SCB,D11.RS,8/24/2007 0:00:00,810745,4129340,1
476,20204,MCB-U,D30.RS,8/11/2004 0:00:00,738300,4449200,1
477,20246,MCB-U,D1.RS,8/1/2005 0:00:00,783300,4497000,0
478,20289,IMP-S,D23.RS,10/1/2001 0:00:00,744320,4306385,1
479,20303,SCB,D16.RS,9/15/2011 0:00:00,822595,4105790,0
480,20320,MCB-U,D17.RS,6/18/1998 0:00:00,784950,4502500,1
481,20330,TRI,HD00.9M,6/30/2017 0:00:00,808024,4127458,1
482,20380,MCB-U,D4.RS,6/27/2003 0:00:00,719870,4314135,1
483,20396,MCB-U,D5.RS,10/13/2009 0:00:00,736150,4447800,1
484,20406,SCB,D14.RS,10/15/1993 0:00:00,712470,4304235,1
485,20456,MCB-U,D1.RS,6/27/2016 0:00:00,806945,4164690,0
486,20470,MCB-U,D6.RS,10/6/2017 0:00:00,745570,4306685,1
487,20530,MCB-U,D2.RS,8/18/2009 0:00:00,761450,4480850,0
488,20549,BWC-S,D19.RS,6/22/2004 0:00:00,724350,4440750,0
489,20564,MCB-U,D2.RS,10/15/2004 0:00:00,808545,4131240,0
490,20579,SCB,D35.RS,8/6/2004 0:00:00,738450,4448900,1
491,20623,IMP-S,D21.RS,8/26/2002 0:00:00,745570,4306035,0
492,20647,BWC-S,F3A.RS,6/24/2004 0:00:00,738520,4309435,1
493,20677,SCB,I113.0T,10/6/1995 0:00:00,743494,4454903,1
494,20805,BWC-S,D25.RS,8/27/2012 0:00:00,784450,4500000,0
495,20806,SCB,D16.RS,8/6/2007 0:00:00,736070,4312785,1
496,20865,MCB-U,D5.RS,9/9/2004 0:00:00,705520,4306985,1
497,20934,MCB-U,D1.RS,6/19/2000 0:00:00,807145,4166540,0
498,20951,BWC-S,F234A.RS,10/19/1998 0:00:00,746050,4458300,1
499,21057,MCB-U,D31.RS,8/15/2001 0:00:00,734900,4448000,0
500,21082,SCB,D7.RS,7/30/2007 0:00:00,816895,4118690,0
501,21083,SCB,D6.RS,8/24/2007 0:00:00,809095,4131840,1
502,21093,BWC-S,D18.RS,10/13/2009 0:00:00,727570,4313535,0
503,21104,SCB,D14.RS,6/30/2016 0:00:00,810445,4129240,1
504,21106,BWC-S,F201A.RS,10/24/1994 0:00:00,712700,4428500,1
505,21158,MCB-W,M232.7E,10/29/2010 0:00:00,706062,4307454,0
506,21159,BWC-S,D21.RS,10/24/2006 0:00:00,720750,4437750,0
507,21160,SCB,81080.1293,8/22/1997 0:00:00,810795,4129290,1
508,21192,MCB-U,D1.RS,7/15/2010 0:00:00,809145,4133740,1
509,21349,SCB,D19.RS,10/1/2012 0:00:00,738050,4448500,1
510,21379,IMP-S,D21.RS,10/17/2012 0:00:00,744820,4306335,1
511,21497,SCB,81070.12945,9/26/1996 0:00:00,810695,4129440,1
512,21528,BWC-S,F9A.RS,10/4/2012 0:00:00,736620,4312235,1
513,21563,BWC-S,F65A.RS,7/21/1994 0:00:00,736450,4445550,1
514,21631,BWC-S,D19.RS,9/20/2001 0:00:00,761400,4478850,0
515,21818,BWC-S,D18.RS,10/18/2005 0:00:00,701620,4312635,0
516,21833,MCB-U,D32.RS,9/9/2003 0:00:00,719150,4434200,0
517,21876,MCB-U,D5.RS,9/5/1997 0:00:00,772650,4493600,0
518,21886,SCB,D7.RS,10/7/2008 0:00:00,807745,4168390,0
519,21887,SCB,D11.RS,6/15/2003 0:00:00,809395,4131090,0
520,21888,SCB,D19.RS,9/25/2017 0:00:00,741350,4452300,1
521,21962,BWC-S,D4.RS,10/7/1996 0:00:00,783500,4500100,NA
522,21963,BWC-S,D30.RS,9/19/2007 0:00:00,720300,4435850,0
523,21985,TRI,BM00.7S,6/28/2002 0:00:00,808309,4164557,0
524,22011,MCB-U,D1.RS,8/13/2013 0:00:00,785300,4502949,0
525,22012,MCB-U,D2.RS,9/19/2013 0:00:00,764700,4488850,0
526,22047,BWC-S,F381A.RS,6/29/2012 0:00:00,712950,4429300,0
527,22072,SCB,D23.RS,7/3/2012 0:00:00,722750,4441300,1
528,22104,BWC-S,D16.RS,6/18/2013 0:00:00,734070,4310635,1
529,22145,BWC-S,D15.RS,10/16/2017 0:00:00,699820,4319235,1
530,22176,MCB-U,D33.RS,9/26/2002 0:00:00,740650,4454600,1
531,22242,MCB-U,D8.RS,10/15/2009 0:00:00,711600,4425300,1
532,22262,IMP-S,D24.RS,10/12/2001 0:00:00,744970,4306285,0
533,22282,BWC-S,D3.RS,10/20/1998 0:00:00,761700,4483350,0
534,22326,SCB,D19.RS,8/18/2000 0:00:00,718270,4311585,0
535,22515,BWC-S,F315A.RS,10/19/2017 0:00:00,721800,4438150,0
536,22527,MCB-U,81380.1268,8/16/1996 0:00:00,813795,4126790,1
537,22663,SCB,81155.12895,9/26/1996 0:00:00,811545,4128940,1
538,22734,MCB-U,D3.RS,6/26/2014 0:00:00,816245,4141390,1
539,22747,BWC-S,F18A.RS,6/26/2017 0:00:00,783850,4499000,1
540,22782,MCB-U,M070.2A,10/14/2014 0:00:00,809550,4155709,0
541,22873,MCB-U,D6.RS,7/11/2011 0:00:00,732220,4311385,1
542,22890,MCB-U,D6.RS,6/19/2009 0:00:00,757500,4477850,0
543,22998,SCB,D5.RS,9/9/2003 0:00:00,714400,4430650,1
544,23030,SCB,D9.RS,7/3/2007 0:00:00,816095,4143790,1
545,23051,MCB-U,D8.RS,8/25/1998 0:00:00,745820,4306335,0
546,23075,SCB,D24.RS,6/25/1999 0:00:00,768700,4491800,1
547,23092,MCB-W,M232.7E,9/22/2011 0:00:00,706062,4307454,0
548,23129,BWC-S,D14.RS,10/16/2003 0:00:00,736870,4310085,0
549,23140,BWC-S,D19.RS,6/15/2001 0:00:00,783200,4498600,1
550,23146,BWC-S,D13.RS,9/20/1993 0:00:00,756450,4475800,1
551,23159,BWC-S,D17.RS,7/11/2008 0:00:00,727020,4313685,1
552,23219,SCB,C76A.RS,7/21/1994 0:00:00,818445,4117090,1
553,23303,BWC-S,F7A.RS,8/18/2008 0:00:00,739820,4309135,1
554,23367,SCB,D11.RS,10/3/2005 0:00:00,715650,4431100,0
555,23400,BWC-S,D24.RS,10/4/2001 0:00:00,724350,4440700,0
556,23401,SCB,D24.RS,7/6/1998 0:00:00,743400,4453750,1
557,23429,MCB-U,D16.RS,9/7/1999 0:00:00,740400,4453700,0
558,23438,BWC-S,D30.RS,6/15/2011 0:00:00,761700,4479200,1
559,23458,BWC-S,D17.RS,7/21/2015 0:00:00,734070,4310885,0
560,23462,MCB-U,D10.RS,8/31/2015 0:00:00,722950,4442350,0
561,23528,BWC-S,D17.RS,8/21/2002 0:00:00,736720,4312335,0
562,23561,MCB-U,D6.RS,6/21/2017 0:00:00,757550,4477900,0
563,23606,MCB-U,D4.RS,8/16/2013 0:00:00,773150,4494000,0
564,23640,BWC-S,D36.RS,7/25/2003 0:00:00,729600,4443850,0
565,23670,MCB-W,M066.0W,9/7/1995 0:00:00,813776,4150320,0
566,23740,BWC-S,F194A.RS,10/19/1999 0:00:00,756550,4476000,1
567,23799,BWC-S,F8A.RS,10/31/2000 0:00:00,729270,4313335,1
568,23858,BWC-S,D11.RS,8/7/2001 0:00:00,736320,4312435,0
569,24053,BWC-S,F267A.RS,10/3/1996 0:00:00,727150,4445350,1
570,24121,MCB-W,M232.7E,10/23/2012 0:00:00,706062,4307454,0
571,24143,MCB-U,D31.RS,8/2/2005 0:00:00,762450,4482950,0
572,24166,BWC-S,D14.RS,6/27/2000 0:00:00,733870,4310585,1
573,24179,MCB-U,D5.RS,8/5/2011 0:00:00,813495,4150590,1
574,24213,SCB,I113.0T,10/21/2005 0:00:00,743494,4454903,1
575,24219,SCB,D18.RS,7/11/1996 0:00:00,715800,4431050,1
576,24241,BWC-S,F261A.R,8/15/2006 0:00:00,759650,4482450,0
577,24383,BWC-S,D34.RS,6/21/2016 0:00:00,724600,4443500,0
578,24384,BWC-S,D19.RS,6/19/2003 0:00:00,751700,4470000,0
579,24423,BWC-S,D15.RS,9/25/2003 0:00:00,759250,4476800,0
580,24424,SCB,I113.0T,8/3/2005 0:00:00,743494,4454903,1
581,24531,MCB-U,D6.RS,7/3/2002 0:00:00,742000,4455800,1
582,24556,IMP-S,D21.RS,10/5/2006 0:00:00,744270,4306485,1
583,24601,BWC-S,D26.RS,10/27/2006 0:00:00,730450,4444100,0
584,24602,BWC-S,F300A.RS,8/28/2014 0:00:00,723000,4439450,1
585,24636,BWC-S,F3A.RS,10/28/2014 0:00:00,784450,4500250,0
586,24637,MCB-U,D34.RS,6/24/2009 0:00:00,718500,4432550,0
587,24645,SCB,D25.RS,6/19/1995 0:00:00,750000,4467300,1
588,24750,MCB-W,M041.8E,7/29/1997 0:00:00,814775,4121844,1
589,24770,MCB-U,D2.RS,8/1/2016 0:00:00,730170,4313585,0
590,24877,MCB-U,D3.RS,9/16/2003 0:00:00,818545,4114190,0
591,25005,SCB,D22.RS,10/21/1998 0:00:00,716200,4431100,1
592,25068,SCB,I113.0Ta,9/24/2014 0:00:00,743494,4454903,1
593,25102,TRI,BM00.7S,8/20/2010 0:00:00,808309,4164557,1
594,25109,BWC-S,D17.RS,9/20/2004 0:00:00,730600,4446450,0
595,25110,BWC-S,D36.RS,10/27/2014 0:00:00,713400,4430000,0
596,25111,MCB-U,D13.RS,9/14/2000 0:00:00,701570,4316235,0
597,25235,SCB,D23.RS,10/24/2011 0:00:00,715800,4431100,0
598,25236,MCB-U,D3.RS,10/19/2012 0:00:00,816495,4139640,0
599,25260,BWC-S,D23.RS,6/30/2010 0:00:00,733300,4444600,1
600,25264,MCB-U,D18.RS,7/10/1998 0:00:00,783450,4500650,1
601,25304,SCB,D10.RS,8/11/2008 0:00:00,807795,4169140,1
602,25441,MCB-U,D3.RS,10/2/2007 0:00:00,773400,4493850,0
603,25566,SCB,C43A.RS,9/23/1999 0:00:00,766650,4490200,0
604,25641,BWC-S,D17.RS,8/31/2000 0:00:00,724500,4441350,0
605,25642,BWC-S,D17.RS,9/1/1994 0:00:00,736520,4312385,0
606,25749,BWC-S,F36A.RS,9/21/2015 0:00:00,739070,4309385,1
607,25870,SCB,I113.0T,9/13/2001 0:00:00,743494,4454903,1
608,26230,BWC-S,D18.RS,10/15/2007 0:00:00,733220,4310785,0
609,26231,MCB-W,M072.4E,9/7/1995 0:00:00,808594,4159111,0
610,26254,BWC-S,D18.RS,7/21/2014 0:00:00,734520,4310785,1
611,26308,SCB,D8.RS,6/22/2004 0:00:00,715750,4431000,1
612,26317,BWC-S,D33.RS,7/31/2014 0:00:00,721900,4438100,1
613,26485,BWC-S,F56A.RS,8/10/2015 0:00:00,759950,4482450,0
614,26515,TRI,BM00.7S,10/27/2014 0:00:00,808309,4164557,1
615,26527,SCB,D16.RS,10/17/2017 0:00:00,820645,4113540,0
616,26577,SCB,D24.RS,7/3/2012 0:00:00,722700,4441150,1
617,26611,SCB,82265.10555,10/11/1996 0:00:00,822645,4105540,NA
618,26612,SCB,D12.RS,9/14/2001 0:00:00,749700,4467000,0
619,26637,BWC-S,D18.RS,10/27/1998 0:00:00,734070,4310935,1
620,26743,SCB,D7.RS,6/27/2001 0:00:00,704320,4308535,1
621,26753,SCB,D10.RS,7/12/1996 0:00:00,809945,4130090,0
622,26754,SCB,I113.0T,9/30/1993 0:00:00,743494,4454903,1
623,26768,BWC-S,F372A.RS,7/23/1999 0:00:00,719350,4433300,0
624,26810,BWC-S,F96A.RS,8/12/1994 0:00:00,746200,4458550,0
625,26827,MCB-U,D13.RS,10/5/1995 0:00:00,738300,4451600,0
626,26877,BWC-S,D18.RS,8/29/2003 0:00:00,742320,4307385,0
627,26878,SCB,I113.0T,10/13/1998 0:00:00,743494,4454903,1
628,26969,SCB,C42A.RS,9/10/2003 0:00:00,718370,4312185,1
629,26999,BWC-S,D24.RS,9/24/2009 0:00:00,713550,4429850,1
630,27079,MCB-U,D3.RS,9/21/1995 0:00:00,726070,4315635,0
631,27132,SCB,80995.13014,7/12/1996 0:00:00,809945,4130090,NA
632,27133,SCB,82005.11545,11/7/1997 0:00:00,820045,4115440,1
633,27137,BWC-S,F144A.RS,10/7/1996 0:00:00,782000,4493900,1
634,27198,SCB,D22.RS,7/30/2001 0:00:00,716370,4307735,1
635,27218,SCB,D24.RS,9/19/2017 0:00:00,716300,4431200,0
636,27253,BWC-S,F377A.RS,9/19/2007 0:00:00,722400,4438550,1
637,27295,SCB,I113.0T,9/3/2004 0:00:00,743494,4454903,1
638,27315,MCB-U,M070.2A,9/13/2004 0:00:00,809550,4155709,0
639,27341,SCB,81085.1293,8/23/1996 0:00:00,810845,4129290,1
640,27413,SCB,D9.RS,9/21/1995 0:00:00,725620,4314585,1
641,27454,MCB-U,81215.12825,8/24/1995 0:00:00,812145,4128240,1
642,27580,IMP-S,D23.RS,9/6/2013 0:00:00,744720,4306285,1
643,27616,MCB-U,D34.RS,7/12/2002 0:00:00,732400,4448200,1
644,27824,SCB,D16.RS,9/12/2005 0:00:00,716970,4310235,1
645,27852,SCB,D5.RS,7/31/2007 0:00:00,809045,4131890,0
646,27853,MCB-U,D18.RS,9/6/2000 0:00:00,746170,4306285,0
647,27894,SCB,D10.RS,8/13/2002 0:00:00,715150,4430950,1
648,27930,SCB,D34.RS,8/26/2010 0:00:00,714800,4430750,1
649,28053,MCB-U,D7.RS,6/19/2012 0:00:00,705320,4307435,1
650,28079,BWC-S,D24.RS,8/15/2006 0:00:00,784450,4500000,0
651,28120,SCB,D22.RS,10/20/1995 0:00:00,767250,4490850,0
652,28121,SCB,D9.RS,6/16/2014 0:00:00,718120,4312385,0
653,28157,MCB-U,D33.RS,10/18/2010 0:00:00,760500,4480350,0
654,28202,BWC-S,D27.RS,9/11/2008 0:00:00,746500,4459900,0
655,28220,MCB-U,D4.RS,6/15/2012 0:00:00,813645,4126440,0
656,28239,SCB,D11.RS,9/21/2004 0:00:00,740950,4450100,1
657,28369,MCB-W,M070.7W,8/28/2000 0:00:00,809438,4156494,0
658,28385,BWC-S,D33.RS,7/30/1996 0:00:00,722850,4439200,0
659,28386,MCB-W,M237.3E,7/14/2016 0:00:00,702330,4313309,0
660,28432,MCB-U,D6.RS,10/21/2016 0:00:00,816345,4119240,0
661,28442,MCB-U,D28.RS,6/22/2000 0:00:00,738400,4451550,1
662,28549,SCB,D36.RS,10/27/2006 0:00:00,738600,4449400,1
663,28551,MCB-U,D3.RS,10/14/1994 0:00:00,726400,4445650,1
664,28614,BWC-S,D20.RS,9/21/1993 0:00:00,740770,4309235,1
665,28698,SCB,C65A.RS,10/27/1994 0:00:00,810145,4130090,1
666,29019,BWC-S,D32.RS,10/22/1999 0:00:00,722950,4439400,0
667,29020,BWC-S,D16.RS,6/15/2000 0:00:00,761450,4479000,0
668,29056,MCB-U,D3.RS,9/27/2011 0:00:00,720170,4315035,0
669,29099,MCB-U,D5.RS,10/13/2011 0:00:00,809745,4135340,0
670,29133,MCB-U,D2.RS,7/31/2009 0:00:00,811395,4153740,1
671,29137,BWC-S,F352A.R,8/11/2006 0:00:00,745400,4457550,1
672,29205,BWC-S,D13.RS,10/24/2006 0:00:00,736870,4310035,0
673,29206,MCB-U,D2.RS,7/28/2015 0:00:00,813495,4138390,1
674,29220,MCB-U,D3.RS,8/14/2006 0:00:00,731970,4312935,1
675,29296,MCB-W,M227.3W,7/22/2011 0:00:00,713145,4304994,0
676,29319,BWC-S,F11A.RS,7/14/2003 0:00:00,699870,4319385,0
677,29371,MCB-W,M225.1W,8/22/2006 0:00:00,715436,4308059,1
678,29454,MCB-U,D2.RS,6/18/2004 0:00:00,749100,4464600,1
679,29480,IMP-S,D22.RS,10/15/2002 0:00:00,744970,4306285,0
680,29510,BWC-S,D26.RS,8/9/2005 0:00:00,720450,4436700,0
681,29511,BWC-S,D24.RS,9/22/2006 0:00:00,719800,4433650,0
682,29512,BWC-S,D30.RS,6/21/2012 0:00:00,724400,4441600,0
683,29513,IMP-S,D24.RS,7/21/2016 0:00:00,746620,4305335,0
684,29528,MCB-U,D14.RS,10/6/1995 0:00:00,731450,4447650,1
685,29554,BWC-S,D17.RS,8/13/2013 0:00:00,736120,4310885,0
686,29555,BWC-S,D18.RS,7/19/2002 0:00:00,741870,4307085,0
687,29584,MCB-U,D8.RS,9/2/2005 0:00:00,746720,4305935,0
688,29597,MCB-U,D4.RS,10/24/1994 0:00:00,712200,4426250,1
689,29609,MCB-W,M227.3W,9/6/2007 0:00:00,713145,4304994,0
690,29610,SCB,D13.RS,8/9/2011 0:00:00,766400,4490050,1
691,29652,IMP-S,D22.RS,10/16/2013 0:00:00,744520,4305935,1
692,29716,MCB-U,D2.RS,8/6/2013 0:00:00,703370,4310434,0
693,29761,SCB,D11.RS,6/22/1993 0:00:00,738475,4449225,0
694,29777,BWC-S,D25.RS,9/22/2017 0:00:00,760900,4482650,0
695,29778,BWC-S,D26.RS,6/27/2014 0:00:00,759150,4478600,0
696,29779,MCB-U,D10.RS,7/31/1996 0:00:00,729250,4446450,1
697,29797,IMP-S,D22.RS,6/30/2015 0:00:00,744970,4306285,0
698,29798,MCB-U,D10.RS,9/25/2017 0:00:00,742950,4456150,0
699,29864,MCB-U,D4.RS,10/12/2009 0:00:00,740700,4454450,1
700,29902,BWC-S,D19.RS,8/22/1996 0:00:00,742020,4307935,0
701,29903,BWC-S,D36.RS,8/15/2017 0:00:00,721250,4437750,0
702,29904,MCB-U,D15.RS,10/27/1997 0:00:00,782850,4499700,0
703,29966,MCB-U,D7.RS,9/16/1997 0:00:00,747150,4461700,0
704,29984,SCB,D14.RS,6/15/2007 0:00:00,741250,4450850,1
705,30044,BWC-S,D28.RS,9/27/2013 0:00:00,737950,4446349,0
706,30045,IMP-S,D24.RS,10/21/2015 0:00:00,745020,4305785,1
707,30093,SCB,D8.RS,8/26/2010 0:00:00,715300,4430850,1
708,30130,MCB-U,D7.RS,7/8/2003 0:00:00,700820,4318235,1
709,30168,SCB,D6.RS,9/27/2001 0:00:00,816995,4118290,1
710,30336,BWC-S,F4A.RS,8/31/2004 0:00:00,739420,4309285,1
711,30353,MCB-U,D3.RS,7/15/2010 0:00:00,810595,4128090,1
712,30427,BWC-S,F243A.RS,10/5/1998 0:00:00,739450,4448250,1
713,30487,SCB,I113.0Ta,10/13/2009 0:00:00,743494,4454903,1
714,30548,MCB-W,M227.5W,9/2/1994 0:00:00,712905,4304950,0
715,30595,SCB,100A.RS,7/21/1994 0:00:00,820195,4114540,1
716,30649,MCB-U,D9.RS,8/7/2012 0:00:00,740900,4455100,0
717,30664,BWC-S,D12.RS,6/27/2000 0:00:00,734070,4310935,1
718,30671,IMP-S,D23.RS,7/3/2014 0:00:00,745270,4305685,0
719,30707,MCB-U,D3.RS,6/16/2004 0:00:00,701020,4316985,0
