RowID,stratum,lcode,sdate,utm_e,utm_n,snag
15095,BWC-S,F4A.RS,9/22/1998,539145,4936695,0
15156,BWC-S,F6.RS,8/16/2001,642370,4848000,0
15157,BWC-S,F4.RS,7/1/2004,713725,4681635,1
15217,UXO,F1.RS,9/20/2005,717675,4677585,1
15417,BWC-S,F5.RS,7/6/2009,733875,4664835,1
15487,BWC-S,F6.RS,8/18/2009,641020,4844700,0
15488,BWC-S,F4.RS,10/4/2010,729025,4669385,0
15508,BWC-S,F12.RS,7/24/2013,640820,4839599,0
15547,IMP-S,H31A.RS,8/12/2013,733825,4645034,0
15559,BWC-S,D13.RS,8/16/1993,641822,4840745,1
15593,BWC-S,D10.RS,8/26/1994,733375,4668285,0
15642,MCB-W,M796.7,8/13/1992,531439,4939687,0
15694,IMP-S,D16.RS,7/7/2010,738625,4649485,0
15705,BWC-S,D8.RS,10/19/2005,737925,4655935,0
15723,BWC-S,D16.RS,8/29/2002,584195,4912145,1
15726,SCB,D18.RS,9/1/2004,735075,4656085,1
15793,MCB-U,D19.RS,9/21/2000,640870,4848950,1
15855,SCB,D8.RS,6/30/1994,585295,4908695,1
15893,MCB-U,D1.RS,8/21/1996,640020,4850950,0
15904,BWC-S,D12.RS,8/9/1993,735225,4659435,0
15914,BWC-S,M788.3G,8/13/1992,540524,4935330,0
15941,SCB,D2.RS,10/27/2008,641170,4845800,0
16054,SCB,C18A.RS,8/21/2013,735125,4659285,1
16094,SCB,D15.RS,10/9/2013,584745,4909145,0
16176,MCB-U,D3.RS,8/29/1995,730925,4668685,1
16196,IMP-S,D24.RS,6/15/1995,641020,4828150,1
16215,MCB-U,M686.4J,7/25/1990,640488,4836170,NA
16222,MCB-U,D1.RS,9/29/2004,636920,4857050,0
16271,MCB-U,D2.RS,8/4/2006,728475,4671835,1
16338,BWC-S,D20.RS,9/11/2008,639020,4842250,0
16379,BWC-S,D13.RS,8/17/2007,579345,4913095,0
16380,MCB-U,D3.RS,8/19/1999,540995,4934995,1
16419,BWC-S,D9.RS,10/4/2000,640470,4840050,1
16466,BWC-S,D14.RS,8/14/1996,541545,4935295,NA
16501,BWC-S,F41A.RS,8/15/2006,644120,4841150,0
16512,MCB-U,D1.RS,10/27/1998,532945,4938845,1
16652,BWC-S,D11.RS,9/17/2010,730025,4669685,1
16695,BWC-S,M692.7,7/3/1992,642904,4844961,1
16745,SCB,D6.RS,9/24/2010,640170,4849150,1
16773,MCB-U,D7.RS,10/6/2011,578595,4914195,1
16792,MCB-W,M701.4C,10/22/2001,637109,4856480,0
16808,IMP-S,F13.RS,9/22/2014,735275,4648485,1
16809,IMP-S,F14.RS,6/30/1998,733825,4646285,0
16814,BWC-S,F2.RS,9/2/1999,642170,4840950,0
16851,BWC-S,F9.RS,9/7/1999,640070,4838400,0
16929,BWC-S,F12.RS,10/22/2002,639020,4850600,0
16962,BWC-S,F3.RS,8/18/1999,638020,4857350,0
16989,MCB-W,M759.0W,8/31/1999,578950,4914200,1
17003,IMP-S,F14.RS,9/9/1999,641720,4833950,0
17018,BWC-S,F2.RS,10/1/2001,715425,4680835,0
17127,IMP-S,F14.RS,9/26/2000,733825,4646235,1
17146,BWC-S,F1A.RS,8/22/2011,714525,4681335,1
17187,IMP-S,F11.RS,6/18/2013,737025,4650934,1
17188,BWC-S,F12.RS,8/17/2015,639820,4837600,0
17204,BWC-S,F3A.RS,10/1/2015,637170,4857300,1
17223,BWC-S,F67A.RS,7/7/2016,579145,4912745,1
17263,MCB-W,M796.8M,8/21/1990,531445,4939670,NA
17281,BWC-S,M536.9M,9/18/1989,733888,4663573,NA
17300,BWC-S,F2.RS,8/1/1995,582495,4913945,1
17301,TWZ,M796.9N,9/20/1995,531001,4939807,0
17324,BWC-S,F6.RS,7/9/2001,640820,4840300,0
17352,BWC-S,F94A.RS,10/9/2001,729975,4669535,1
17425,BWC-S,M551.3M,9/20/1989,719234,4676806,NA
17514,TWZ,M556.5E,10/19/1990,713140,4681476,NA
17592,IMP-S,D24.RS,10/21/1996,641070,4834950,0
17595,MCB-W,M697.0J,11/21/1989,639615,4851100,0
17598,BWC-S,D18.RS,7/2/2013,642070,4845199,0
17625,BWC-S,D14.RS,8/31/2015,638970,4857000,1
17707,SCB,D10.RS,7/7/2017,640420,4840600,0
17708,MCB-U,D2.RS,7/27/2009,544895,4934045,1
17718,SCB,D6.RS,10/11/2002,544845,4934545,0
17751,MCB-U,D2.RS,8/9/2000,639770,4841300,1
17772,BWC-S,D7.RS,8/6/2001,718625,4676835,1
17803,BWC-S,M692.7R,6/26/1991,642904,4844961,NA
17833,BWC-S,D14.RS,8/9/2001,643920,4840600,0
17834,SCB,D12.RS,9/25/1997,640520,4850000,1
17871,MCB-U,D8.RS,8/19/1998,584095,4910795,1
17914,MCB-U,D4.RS,8/14/1995,640270,4843250,1
17937,SCB,D10.RS,8/12/1993,575445,4915845,0
17964,SCB,D8.RS,8/12/1994,638370,4855150,1
18003,BWC-S,M758.3R,9/24/1990,580515,4914870,NA
18004,BWC-S,D12.RS,8/23/2010,643320,4846900,0
18071,BWC-S,D11.RS,10/29/2012,730925,4667985,1
18187,MCB-U,D4.RS,6/26/2014,736475,4653835,1
18207,BWC-S,F13A.RS,10/27/2008,545295,4933295,1
18233,MCB-W,M690.7E,7/29/1994,640240,4842008,1
18269,BWC-S,D7.RS,7/19/2013,714525,4681335,1
18311,SCB,D9.RS,8/1/2017,640520,4841450,1
18389,MCB-U,D1.RS,10/24/2012,636920,4857000,0
18390,BWC-S,F69A.RS,6/18/2015,582545,4913495,1
18403,BWC-S,F21A.RS,8/2/2017,642470,4847550,0
18495,BWC-S,D19.RS,9/18/2017,575395,4916045,1
18530,IMP-S,F15.RS,6/30/2010,641120,4834750,0
18538,IMP-S,F16.RS,7/16/2012,642520,4826750,0
18548,BWC-S,F5.RS,6/29/2015,735075,4660285,1
18552,BWC-S,F6.RS,8/2/2016,643870,4843950,0
18576,TWZ,M796.9N,7/11/2017,531031,4939825,0
18611,BWC-S,M551.6,7/1/1992,718745,4677264,0
18659,IMP-S,F14.RS,8/14/2000,737225,4643285,0
18696,IMP-S,F12.RS,7/12/2001,641120,4834900,0
18721,BWC-S,F4.RS,7/8/1999,639220,4855400,1
18765,BWC-S,F3A.RS,10/7/2009,641820,4847850,1
18811,BWC-S,F7.RS,8/23/2012,734925,4661935,0
18908,BWC-S,F12.RS,9/28/2009,643820,4840200,0
19037,MCB-W,M796.7M,9/30/1997,531610,4939625,0
19099,BWC-S,D14.RS,7/17/1995,641570,4841150,1
19218,SCB,D23.RS,8/23/2010,642470,4846050,0
19254,SCB,D6.RS,10/19/2006,643420,4846600,1
19346,SCB,D1.RS,9/21/2001,641020,4843200,1
19419,MCB-U,D5.RS,8/29/2002,585145,4909495,1
19458,MCB-U,D7.RS,10/3/1997,582395,4912845,1
19474,IMP-S,D16.RS,7/27/1995,735375,4648485,1
19516,MCB-W,M534.8G,7/25/2001,734736,4660260,0
19519,BWC-S,D16.RS,8/12/1998,638770,4856100,0
19570,IMP-O,M525.5C,7/10/1991,733769,4645596,NA
19588,IMP-S,D17.RS,8/11/2011,735475,4650235,0
19589,MCB-U,D2.RS,8/2/1996,730875,4668985,1
19615,BWC-S,D21.RS,8/18/1997,581645,4911445,0
19689,BWC-S,D8.RS,6/30/2009,728825,4669685,1
19779,IMP-S,D15.RS,8/21/2006,736875,4651185,0
19780,BWC-S,F96A.RS,10/27/1995,737025,4655335,1
19786,MCB-U,D1.RS,7/8/1996,719275,4675335,1
19814,IMP-S,H9A.RS,10/4/1993,738125,4650835,1
19841,BWC-S,D11.RS,8/9/1993,733525,4659485,1
19921,CBW-P,M552.3L,11/20/1989,717210,4676383,NA
19922,MCB-U,D8.RS,10/23/2012,586095,4908395,0
19947,MCB-W,M754.9W,10/3/2011,583838,4910693,0
19948,BWC-S,D15.RS,8/12/1998,638670,4856600,0
19986,IMP-S,F15.RS,7/1/1998,643370,4836300,1
20009,BWC-S,F3.RS,6/29/2017,579395,4917395,NA
20010,BWC-S,M692.7R,7/28/1998,642904,4844961,1
20074,BWC-S,F4.RS,10/13/2004,641270,4840850,0
20095,BWC-S,F8.RS,8/29/2006,732625,4668635,0
20096,BWC-S,F13A.RS,9/10/2012,642470,4848100,1
20137,BWC-S,F11.RS,9/16/2015,642420,4840900,0
20141,BWC-S,F11.RS,8/30/2004,639520,4836750,1
20144,BWC-S,F3.RS,8/10/2005,716275,4679285,0
20145,IMP-S,F12.RS,10/3/2005,643370,4837700,0
20178,BWC-S,F6.RS,8/14/2008,736175,4660835,0
20179,IMP-S,F12.RS,8/17/2009,733575,4646735,1
20205,BWC-S,F52A.RS,9/16/1997,736825,4655985,0
20220,BWC-S,M692.7R,8/17/1998,642904,4844961,1
20261,BWC-S,F2.RS,9/15/1998,735225,4656835,0
20262,BWC-S,F5.RS,10/14/1998,731925,4667735,0
20263,BWC-S,F6.RS,10/12/1999,639120,4854650,0
20293,IMP-S,F13.RS,8/14/2000,733525,4647785,0
20305,BWC-S,F3.RS,7/11/2016,729975,4668835,1
20439,BWC-S,F7.RS,9/21/2016,732625,4663035,0
20440,BWC-S,F3.RS,6/18/2002,571345,4918745,0
20472,BWC-S,F5.RS,9/18/2006,579595,4914945,0
20510,BWC-S,F80A.RS,8/24/2009,734225,4667735,0
20529,IMP-S,F14.RS,9/22/2014,738375,4643885,0
20530,BWC-S,F1.RS,8/3/2015,539145,4936695,0
20575,BWC-S,F1.RS,8/29/2016,538945,4936795,1
20577,BWC-S,F35A.RS,9/28/2009,735125,4660185,1
20615,IMP-S,F13.RS,9/27/2010,733575,4646685,1
20634,BWC-S,D15.RS,8/22/2000,576495,4914295,1
20636,IMP-S,D24.RS,6/19/1998,641320,4835400,0
20675,MCB-W,M759.6E,7/10/1997,577990,4914640,0
20685,SCB,D6.RS,7/12/2013,726975,4673035,1
20702,MCB-U,D21.RS,10/21/2010,577945,4914445,1
20795,BWC-S,F11A.RS,9/12/2008,730075,4668785,1
20812,IMP-S,D22.RS,10/23/2012,640970,4836150,0
20843,BWC-S,D22.RS,9/6/2012,581245,4913695,1
20863,SCB,D9.RS,6/25/2009,578595,4915045,1
20886,BWC-S,D17.RS,10/25/2004,639470,4836400,1
20919,BWC-S,F39A.RS,8/17/2007,579095,4912895,1
20951,MCB-U,D17.RS,9/27/2007,734525,4667135,0
20996,BWC-S,F87A.RS,10/17/2007,582295,4913945,1
21027,IMP-S,D17.RS,7/1/2009,735075,4649585,1
21033,BWC-S,F12A.RS,10/23/2006,730925,4667985,1
21105,IMP-S,F30A.RS,6/29/1993,643270,4836050,1
21121,BWC-S,F2A.RS,7/19/1994,539595,4935995,1
21174,IMP-O,M680.8,6/25/1992,642340,4828138,1
21178,BWC-S,D13.RS,10/7/2004,643120,4842000,0
21213,IMP-S,D16.RS,9/12/2007,641120,4835050,0
21214,BWC-S,D8.RS,8/27/2001,724475,4673885,1
21227,TWZ,M556.4,7/14/1992,713231,4681356,0
21335,BWC-S,F9.RS,8/2/1994,643170,4841600,0
21336,BWC-S,F3.RS,8/14/1995,733925,4663935,1
21352,BWC-S,F4.RS,7/22/1996,641320,4843500,0
21357,BWC-S,F12.RS,9/11/1996,639220,4842750,0
21358,BWC-S,F1.RS,6/24/2013,536795,4935594,1
21368,BWC-S,F3.RS,9/17/2013,724175,4673935,0
21369,BWC-S,F12.RS,7/22/2014,640420,4838050,0
21380,BWC-S,F6.RS,10/19/2015,725675,4670285,0
21381,TWZ,M796.9M,8/29/2016,531164,4939769,1
21402,BWC-S,F1.RS,8/28/2017,539045,4935845,NA
21403,BWC-S,F39A.RS,8/6/1997,643270,4841750,0
21449,BWC-S,F6.RS,8/2/2004,584295,4909345,1
21475,BWC-S,F6.RS,8/7/2006,583595,4910045,1
21498,BWC-S,F5.RS,8/28/2006,726875,4670485,0
21499,IMP-S,F16.RS,9/28/2009,643420,4838050,0
21558,BWC-S,F54A.RS,10/17/2012,732675,4662185,1
21958,CBW-P,M550.3L,10/25/1989,719992,4675362,NA
22031,BWC-S,M692.7T,10/1/1990,643550,4845070,1
22081,MCB-W,M762.4F,8/14/1991,574488,4916836,NA
22082,BWC-S,F4.RS,6/20/1994,736325,4660685,0
22083,BWC-S,F11.RS,8/1/1995,641220,4841250,0
22125,TWZ,M796.9M,8/19/1996,531025,4939640,0
22150,MCB-W,M796.8M,8/11/1997,531445,4939670,0
22159,BWC-S,F1.RS,6/22/1998,716325,4678885,0
22167,IMP-S,F13.RS,8/14/2006,736425,4642835,0
22192,BWC-S,F8.RS,8/20/2009,640570,4840400,0
22193,TWZ,M796.9M,10/19/2015,531164,4939769,0
22268,BWC-S,F34A.RS,10/19/2016,729625,4669135,1
22388,BWC-S,M701.8C,8/14/1989,636936,4857532,NA
22466,SCB,D11.RS,7/25/2011,582295,4914145,0
22467,MCB-W,M552.4B,9/25/2001,717116,4676379,0
22484,BWC-S,F30A.RS,10/7/2003,734125,4660335,1
22925,MCB-U,D2.RS,8/6/2001,721675,4674685,1
22977,BWC-S,D9.RS,9/24/1998,718275,4677185,1
23152,BWC-S,D11.RS,8/25/2015,733025,4663035,0
23153,BWC-S,F13A.RS,9/8/2015,541295,4934595,1
23199,BWC-S,F92A.RS,6/23/2004,580695,4911745,1
23212,MCB-U,D22.RS,8/10/2004,639820,4839300,1
23270,BWC-S,D9.RS,8/31/2016,733625,4662535,1
23293,SCB,D7.RS,10/18/2007,638520,4854900,1
23369,MCB-W,M548.7M,8/2/2004,722737,4674403,0
23430,SCB,D7.RS,6/30/2000,536595,4936895,1
23457,MCB-U,D3.RS,10/26/1998,641070,4846400,1
23504,MCB-W,M759.6E,9/30/1996,577990,4914640,0
23510,MCB-W,M692.7E,9/11/2015,640750,4844970,0
23546,IMP-S,S22A.RS,7/16/1993,640070,4836250,0
23651,BWC-S,M753.5V,9/30/1991,584685,4908850,NA
23686,MCB-W,M541.2E,10/26/2015,731333,4668145,0
23731,SCB,D11.RS,10/4/2016,538895,4936595,1
23775,BWC-S,F50A.RS,10/8/2008,639020,4837000,0
23804,IMP-S,F16.RS,8/25/2016,639620,4831050,0
23964,IMP-S,H21A.RS,8/18/1994,641670,4834200,1
23988,MCB-W,M760.3E,8/27/1996,577050,4915150,0
24004,MCB-W,M759.0W,8/25/1997,578950,4914200,0
24005,IMP-S,F14.RS,9/21/1998,736275,4642235,1
24112,BWC-S,F5.RS,6/23/2011,641570,4846200,0
24126,IMP-O,M525.5C,7/17/1990,733769,4645596,NA
24183,TWZ,M702.3A,7/24/1991,635988,4857754,NA
24255,MCB-W,M694.9M,7/31/1991,641034,4848151,NA
24264,BWC-S,F7.RS,8/5/1993,641170,4840850,0
24265,BWC-S,F9.RS,6/21/2012,735225,4656685,0
24266,BWC-S,F46A.RS,8/7/1997,643020,4840500,0
24273,BWC-S,F7.RS,9/5/2000,640870,4838850,0
24282,MCB-U,D5.RS,7/29/1993,584495,4910145,1
24302,SCB,D12.RS,8/9/1994,544795,4934445,0
24340,IMP-S,D24.RS,6/25/2015,642220,4827100,0
24351,SCB,D7.RS,10/23/2003,642220,4844500,0
24426,BWC-S,D13.RS,6/23/1993,643770,4843900,1
24436,SCB,D9.RS,8/9/1994,537345,4936495,0
24446,BWC-S,D9.RS,9/30/1993,727175,4670235,1
24456,IMP-O,M525.5,7/6/1992,733749,4645715,1
24498,SCB,D11.RS,8/16/2012,642220,4841300,0
24551,BWC-S,D19.RS,9/29/2009,578245,4915695,0
24552,MCB-W,M796.8M,8/8/2013,531608,4939613,0
24583,SCB,D16.RS,8/12/2015,585145,4909095,1
24602,SCB,D7.RS,9/20/1996,641770,4842600,1
24655,BWC-S,D8.RS,8/5/1994,716575,4678335,1
24692,MCB-W,M701.3B,11/21/1989,637130,4856457,0
24694,MCB-U,D1.RS,9/8/2009,535545,4935395,1
24716,BWC-S,D9.RS,8/24/2000,643070,4846550,0
24764,MCB-U,D5.RS,6/27/1996,576645,4915145,1
24806,BWC-S,D14.RS,7/12/1994,735375,4653185,0
24825,SCB,M536.2,7/9/1992,734171,4663109,0
24866,MCB-U,D2.RS,9/8/2008,540845,4934945,1
24886,IMP-S,D16.RS,9/22/2009,738325,4643885,0
24932,BWC-S,F14A.RS,9/26/2017,719425,4676836,1
24958,BWC-S,F5.RS,10/11/2017,641120,4845050,0
24973,BWC-S,F9.RS,8/28/2001,641170,4840700,0
24974,BWC-S,F80A.RS,9/18/2002,732675,4662935,1
24988,BWC-S,F5.RS,10/4/2004,585595,4908995,0
24996,TWZ,M796.9M,10/3/2005,531013,4939618,0
25014,BWC-S,F9.RS,7/12/2007,732825,4662985,0
25015,IMP-S,F13.RS,9/30/2013,734825,4650134,1
25019,IMP-O,M525.5C,8/6/1990,733769,4645596,NA
25053,BWC-S,D17.RS,7/23/2015,578595,4916195,1
25065,SCB,D10.RS,10/21/2008,582545,4911945,1
25317,BWC-S,F9.RS,6/16/2004,736825,4651335,0
25318,BWC-S,F1.RS,10/3/2005,541845,4936345,0
25319,BWC-S,M701.4I,9/28/1989,639027,4856771,NA
25360,BWC-S,M757.5S,8/7/1991,581415,4914110,NA
25483,BWC-S,F11.RS,9/22/2016,639170,4838600,0
25526,IMP-S,F13.RS,9/18/2017,734825,4650085,1
25545,IMP-S,F13.RS,7/9/2002,640870,4835450,0
25546,BWC-S,F1.RS,9/16/2007,541345,4936695,0
25547,BWC-S,F7.RS,6/25/2008,735275,4655435,1
25553,BWC-S,F2.RS,9/27/2012,728525,4670185,0
25554,BWC-S,F5.RS,7/15/2013,726525,4669735,1
25668,BWC-S,M757.7S,9/17/1991,580485,4914796,NA
25792,BWC-S,F1A.RS,7/17/2017,713775,4681686,1
25808,BWC-S,F1.RS,10/19/2004,642920,4845500,0
25809,BWC-S,F2.RS,8/11/2008,539795,4935745,0
25832,IMP-S,F11.RS,8/12/2008,737025,4651135,0
25833,BWC-S,F1.RS,6/21/2010,581945,4913745,1
25860,IMP-S,F12.RS,8/15/2011,738325,4647485,0
25861,BWC-S,F8.RS,8/22/2016,733175,4663885,0
25862,BWC-S,M536.9M,8/16/1989,733888,4663573,NA
25900,MCB-W,M691.5E,10/23/1989,640839,4843992,NA
25960,BWC-S,D20.RS,6/26/2001,584895,4908845,1
25983,BWC-S,D13.RS,8/22/2001,639670,4851800,1
26066,MCB-U,D2.RS,6/15/1995,579595,4913695,1
26113,BWC-S,F21A.RS,8/22/2001,641720,4847500,1
26182,MCB-W,M759.9E,9/3/1996,577600,4914800,0
26194,IMP-S,D18.RS,9/5/1996,738425,4647735,1
26274,BWC-S,F16A.RS,6/22/1998,637970,4857500,0
26343,BWC-S,F4.RS,8/9/2004,716175,4679335,0
26389,MCB-W,M696.8I,7/24/1990,639499,4850832,0
26418,BWC-S,F2.RS,6/15/1993,641215,4844800,0
26464,BWC-S,F8.RS,8/30/1995,642020,4845650,0
26474,BWC-S,F50A.RS,6/26/1996,640870,4840150,1
26492,BWC-S,F4.RS,10/4/2000,721275,4674035,1
26493,BWC-S,F1.RS,8/6/2001,542795,4935495,0
26529,BWC-S,F9.RS,10/2/2013,737225,4657935,0
26530,BWC-S,F2.RS,10/19/2015,642270,4848100,0
26531,MCB-U,M529.7,10/9/1992,736991,4651966,1
26566,SCB,D4.RS,10/1/2007,643420,4846050,1
26680,BWC-S,D16.RS,10/30/2008,579645,4916545,0
26692,SCB,D7.RS,10/28/2010,641520,4848500,1
26732,BWC-S,D9.RS,8/13/2007,735125,4660385,0
26733,SCB,C34A.RS,10/20/2003,579245,4913145,1
26763,SCB,D2.RS,8/9/2004,642820,4845000,1
26852,BWC-S,F86A.RS,10/9/1995,579645,4912795,0
26854,SCB,D9.RS,10/16/1995,639170,4852650,1
26891,BWC-S,D18.RS,9/5/1996,641820,4842100,1
26961,SCB,D13.RS,7/16/1997,642120,4843750,0
26998,SCB,M554.0G,7/23/1991,715730,4678142,NA
27010,MCB-U,D20.RS,10/11/2010,530995,4939645,1
27013,SCB,D6.RS,10/25/2012,735075,4656735,1
27048,IMP-S,D23.RS,8/15/2013,641620,4834149,0
27072,IMP-S,D16.RS,6/15/2016,734475,4648585,1
27111,SCB,D6.RS,6/16/2017,734925,4656535,1
27165,BWC-S,D11.RS,7/7/2011,736975,4657685,1
27183,BWC-S,M701.8C,10/22/1991,636936,4857532,NA
27222,MCB-W,M796.8M,6/28/1995,531445,4939670,0
27249,BWC-S,F6.RS,8/29/1996,638970,4856750,1
27293,BWC-S,F62A.RS,10/28/2014,734875,4660285,1
27340,BWC-S,F31A.RS,9/29/1999,641870,4845500,0
27345,IMP-S,F11.RS,9/6/2000,640170,4828900,1
27390,IMP-S,F14.RS,9/11/2001,641220,4834800,0
27391,IMP-S,M679.3V,6/27/1990,642535,4826391,NA
27446,TWZ,M556.5E,10/25/1990,713140,4681476,NA
27498,BWC-S,M701.4,10/21/1992,639027,4856771,1
27500,BWC-S,F10.RS,8/26/2008,641070,4844850,0
27501,BWC-S,F10A.RS,9/16/2008,540795,4934495,1
27608,BWC-S,F40A.RS,8/30/1994,580395,4916745,1
27632,BWC-S,F6.RS,7/27/1994,641520,4842650,0
27638,BWC-S,F10.RS,8/6/1997,642820,4840050,0
27639,BWC-S,F8.RS,7/13/1998,642970,4841600,0
27672,BWC-S,F3.RS,8/26/1998,730325,4668835,1
27693,BWC-S,F23A.RS,8/27/1998,733775,4663835,1
27708,IMP-S,F16.RS,10/3/2016,641870,4827550,1
27955,BWC-S,F8.RS,8/10/1995,734275,4658685,1
27960,BWC-S,F2.RS,6/30/1997,638520,4858200,0
27961,BWC-S,F18A.RS,10/6/1999,725775,4672235,1
27970,BWC-S,F11A.RS,8/11/2008,539945,4936695,0
27994,BWC-S,F6.RS,8/10/2010,580745,4912395,1
28041,IMP-S,F12.RS,6/19/2012,736925,4650885,0
28042,BWC-S,F9.RS,7/1/2014,737475,4655635,0
28101,BWC-S,D14.RS,8/22/2000,727025,4670985,0
28143,BWC-S,D19.RS,7/14/1999,641370,4845300,0
28205,BWC-S,F20A.RS,10/24/1996,639620,4848750,1
28258,IMP-O,M525.5,10/6/1992,735468,4645704,0
28260,SCB,D7.RS,6/21/2004,640120,4840400,0
28313,SCB,D11.RS,7/6/2000,582145,4913095,1
28344,MCB-U,D2.RS,9/20/1994,531345,4939695,1
28378,MCB-U,M689.2A,9/12/1990,639360,4839643,NA
28379,IMP-O,M525.5F,7/10/1991,734965,4645539,NA
28423,MCB-U,D4.RS,6/15/1998,639770,4841250,1
28439,BWC-S,D15.RS,9/19/1996,543995,4933945,NA
28456,BWC-S,D17.RS,8/8/2016,542345,4935895,0
28473,SCB,D6.RS,7/18/2011,733375,4662185,1
28589,BWC-S,D12.RS,10/23/2003,641970,4845100,0
28602,BWC-S,D20.RS,8/31/1999,640070,4843600,0
28603,SCB,D16.RS,10/11/1999,585345,4908645,1
28626,SCB,D12.RS,8/17/1995,639270,4835150,1
28675,SCB,D7.RS,7/11/1994,641870,4841650,0
28724,IMP-O,M680.8U,9/17/1991,642444,4828174,NA
28747,BWC-S,F1.RS,7/7/2008,714025,4681235,1
28758,MCB-W,M695.0M,11/8/1989,640968,4848322,0
28760,BWC-S,M701.8C,7/24/1991,636936,4857532,NA
28823,IMP-O,M525.5C,8/14/1991,733769,4645596,NA
28938,IMP-S,H12A.RS,6/20/2016,734825,4650185,1
28950,BWC-S,F11.RS,10/18/1994,640120,4843650,1
28976,MCB-W,M796.8M,9/22/1997,531445,4939670,0
28986,BWC-S,F8.RS,7/22/1999,640470,4841150,1
29019,BWC-S,F1.RS,8/26/2004,641670,4841900,0
29030,IMP-S,F12.RS,9/21/2004,736875,4651185,0
29127,TWZ,M556.4A,10/24/1990,712792,4681148,NA
29255,BWC-S,F7.RS,10/4/2004,738025,4655885,0
29384,BWC-S,F4.RS,8/5/2008,579395,4912995,0
29385,IMP-S,F14.RS,8/11/2008,736925,4642885,0
29386,IMP-S,F11.RS,9/16/2008,736625,4651085,0
29387,IMP-S,F12.RS,9/28/2010,737075,4650935,0
29466,IMP-S,F12.RS,9/18/2012,736275,4650285,1
29492,BWC-S,F1.RS,9/30/2012,539595,4935745,1
29534,BWC-S,F3.RS,7/7/2014,539095,4934645,1
29553,BWC-S,F5.RS,9/8/2014,729475,4669785,0
29609,BWC-S,D14.RS,9/4/2002,728725,4670185,1
29711,SCB,D4.RS,9/28/2004,726075,4673135,1
29768,SCB,D6.RS,9/24/2007,642720,4840450,1
29816,MCB-U,D4.RS,10/7/2013,575795,4916345,1
29835,BWC-S,D12.RS,10/3/2008,575895,4915445,1
29988,BWC-S,F16A.RS,10/25/2006,540545,4936695,0
30074,BWC-S,F6A.RS,7/16/1998,642120,4843250,1
30120,BWC-S,D13.RS,6/20/1997,738625,4657035,1
30201,IMP-S,F11.RS,9/29/2005,738475,4644285,0
30369,IMP-S,M681.1O,8/7/1989,640850,4828453,NA
30394,BWC-S,M753.5V,9/16/1991,584685,4908850,NA
30425,BWC-S,F9.RS,6/21/1994,640260,4837520,1
30433,BWC-S,M692.7R,10/19/1994,642904,4844961,1
30512,IMP-S,F14.RS,7/10/1995,736275,4642235,0
30514,BWC-S,F7.RS,7/5/2012,640920,4842900,0
30536,BWC-S,F7.RS,9/5/2012,644620,4842950,1
30578,BWC-S,F2.RS,9/30/2014,719625,4676436,0
30579,IMP-S,M525.5C,8/8/1989,733769,4645596,NA
30612,MCB-W,M693.6N,11/6/1989,640923,4845779,0
30614,BWC-S,M701.8I,7/16/1990,638979,4857118,NA
30668,BWC-S,F51A.RS,7/11/1995,640770,4839350,0
30681,IMP-S,F16.RS,8/22/1995,643470,4829250,0
30682,BWC-S,M692.7R,8/26/1996,642904,4844961,1
30736,BWC-S,F11.RS,7/15/2004,639370,4841700,1
30756,BWC-S,F48A.RS,8/26/2004,736925,4657935,1
30829,MCB-W,M536.5V,9/5/2002,734875,4662958,1
30835,BWC-S,D23.RS,10/19/1993,580595,4911495,0
30892,SCB,D12.RS,10/16/2012,582545,4914395,1
30915,SCB,C13A.RS,9/13/2005,538845,4934995,1
30948,BWC-S,D12.RS,9/9/2004,638120,4856950,0
30975,IMP-O,M680.8U,6/28/1991,642444,4828174,NA
30978,IMP-S,D24.RS,9/19/2016,643170,4827650,0
30991,MCB-U,D8.RS,7/24/2014,583995,4910845,1
31002,BWC-S,D13.RS,8/27/2014,729825,4669135,0
31003,BWC-S,D7.RS,9/10/2015,716375,4679586,1
31050,SCB,D23.RS,10/21/2003,638770,4853250,0
31133,MCB-U,D4.RS,10/4/1999,640770,4843350,1
31150,MCB-U,D2.RS,9/2/2010,726175,4672235,1
31177,MCB-U,D6.RS,8/5/1997,642520,4826500,1
31216,MCB-U,D4.RS,8/13/1993,576395,4915345,0
31217,BWC-S,M692.7R,8/20/1990,642904,4844961,1
31269,BWC-O,M754.2U,8/30/1991,584055,4908834,NA
31274,BWC-S,D7.RS,10/3/2008,640870,4839350,0
31305,BWC-S,M536.8,8/25/1992,733252,4663455,1
31309,SCB,D11.RS,9/29/2015,537695,4935995,0
31310,SCB,D13.RS,7/18/2016,582595,4914245,1
31320,BWC-S,F30A.RS,7/6/2017,728525,4669785,1
31374,SCB,D11.RS,8/17/2009,575495,4915945,1
31393,BWC-S,D8.RS,9/7/2005,720925,4674135,0
31394,BWC-S,D10.RS,9/21/2001,642720,4841650,0
31395,BWC-S,M753.5V,8/30/1991,584685,4908850,NA
31553,BWC-S,F11.RS,6/20/1994,639770,4842500,1
31590,BWC-S,F3.RS,7/10/1995,584545,4911745,1
31619,BWC-S,F4.RS,8/24/1995,640270,4838500,0
31625,BWC-S,F1.RS,9/18/1995,720575,4675835,0
31689,BWC-S,F3.RS,7/15/1997,578945,4915745,0
31702,BWC-S,F4.RS,9/7/2010,641970,4845550,0
